generation,num_individuals,maxm2
1,100,0
11,125,0
21,115,0.1
31,124,0.1
41,156,0.1
51,176,0.1
61,194,0.1
71,211,0.1
81,242,0.1
91,264,0.1
101,284,0.2
111,310,0.2
121,333,0.2
131,361,0.2
141,375,0.2
151,396,0.2
161,440,0.1
171,458,0.1
181,490,0.1
191,512,0.2
201,548,0.2
211,569,0.1
221,601,0.1
231,627,0.2
241,690,0.2
251,757,0.2
261,816,0.2
271,866,0.2
281,949,0.3
291,985,0.3
301,1060,0.3
311,1150,0.3
321,1293,0.3
331,1343,0.3
341,1469,0.3
351,1645,0.3
361,1803,0.2
371,1965,0.3
381,2081,0.3
391,2233,0.3
401,2408,0.3
411,2494,0.3
421,2680,0.3
431,2832,0.3
441,3021,0.3
451,3238,0.3
461,3407,0.3
471,3643,0.3
481,3929,0.3
491,4196,0.3
501,4506,0.3
511,4810,0.3
521,5122,0.4
531,5408,0.4
541,5673,0.4
551,5905,0.4
561,6244,0.4
571,6524,0.4
581,6861,0.4
591,7169,0.4
601,7607,0.4
611,8036,0.4
621,8386,0.4
631,8688,0.4
641,9036,0.4
651,9342,0.4
661,9722,0.4
671,10067,0.4
681,10365,0.4
691,10767,0.4
701,11072,0.4
711,11345,0.4
721,11712,0.4
731,12139,0.5
741,12468,0.5
751,12685,0.5
761,12969,0.5
771,13292,0.5
781,13576,0.5
791,13672,0.5
801,13884,0.5
811,14145,0.5
821,14252,0.5
831,14368,0.5
841,14612,0.5
851,14711,0.5
861,14884,0.5
871,14942,0.5
881,15178,0.5
891,15198,0.5
901,15206,0.5
911,15301,0.5
921,15540,0.5
931,15585,0.5
941,15699,0.5
951,15867,0.5
961,16092,0.5
971,16323,0.6
981,16462,0.6
991,16568,0.6
1001,16651,0.6
1011,16696,0.6
1021,16734,0.6
1031,16724,0.6
1041,16751,0.6
1051,16808,0.6
1061,16773,0.6
1071,16688,0.6
1081,16708,0.6
1091,16681,0.6
1101,16753,0.5
1111,16759,0.5
1121,16759,0.6
1131,16741,0.6
1141,16882,0.6
1151,16907,0.6
1161,17048,0.6
1171,17127,0.6
1181,17105,0.6
1191,17112,0.6
1201,17030,0.6
1211,17082,0.6
1221,17197,0.6
1231,17291,0.6
1241,17322,0.6
1251,17388,0.6
1261,17433,0.6
1271,17581,0.6
1281,17721,0.6
1291,17759,0.6
1301,17765,0.6
1311,17652,0.6
1321,17595,0.6
1331,17618,0.6
1341,17568,0.6
1351,17288,0.6
1361,17316,0.6
1371,17390,0.6
1381,17224,0.6
1391,17301,0.6
1401,17288,0.6
1411,17277,0.6
1421,17325,0.6
1431,17277,0.6
1441,17220,0.6
1451,17430,0.6
1461,17523,0.6
1471,17574,0.6
1481,17591,0.6
1491,17570,0.6
1501,17513,0.6
1511,17783,0.6
1521,17650,0.6
1531,17595,0.6
1541,17743,0.6
1551,17620,0.6
1561,17569,0.6
1571,17566,0.6
1581,17564,0.6
1591,17711,0.6
1601,17747,0.6
1611,17875,0.6
1621,17921,0.6
1631,17895,0.6
1641,17746,0.6
1651,17716,0.6
1661,17798,0.6
1671,17760,0.6
1681,17537,0.6
1691,17507,0.6
1701,17575,0.6
1711,17609,0.6
1721,17652,0.6
1731,17545,0.6
1741,17641,0.6
1751,17661,0.6
1761,17600,0.5
1771,17365,0.6
1781,17317,0.6
1791,17436,0.6
1801,17403,0.6
1811,17447,0.6
1821,17419,0.6
1831,17435,0.6
1841,17439,0.6
1851,17608,0.6
1861,17537,0.6
1871,17571,0.6
1881,17679,0.6
1891,17619,0.6
1901,17566,0.6
1911,17400,0.6
1921,17316,0.6
