generation,num_individuals,maxm2
1,100,0
11,118,0.1
21,132,0.1
31,128,0.1
41,153,0.2
51,167,0.2
61,177,0.2
71,190,0.2
81,222,0.2
91,239,0.2
101,261,0.2
111,277,0.2
121,297,0.2
131,320,0.2
141,341,0.2
151,386,0.2
161,414,0.2
171,418,0.2
181,467,0.2
191,498,0.2
201,516,0.2
211,561,0.2
221,604,0.3
231,678,0.3
241,737,0.4
251,767,0.3
261,812,0.3
271,883,0.3
281,914,0.3
291,973,0.3
301,1072,0.3
311,1172,0.3
321,1258,0.3
331,1348,0.3
341,1415,0.3
351,1525,0.3
361,1671,0.3
371,1802,0.3
381,1936,0.3
391,2093,0.3
401,2275,0.3
411,2370,0.3
421,2559,0.3
431,2766,0.4
441,2955,0.3
451,3103,0.3
461,3334,0.3
471,3599,0.3
481,3858,0.3
491,4121,0.3
501,4407,0.3
511,4762,0.3
521,5008,0.4
531,5354,0.4
541,5654,0.4
551,5912,0.4
561,6266,0.4
571,6631,0.4
581,6874,0.4
591,7215,0.4
601,7544,0.4
611,8054,0.4
621,8343,0.4
631,8685,0.4
641,9024,0.5
651,9259,0.5
661,9575,0.5
671,9981,0.5
681,10226,0.5
691,10384,0.5
701,10677,0.5
711,10928,0.5
721,11248,0.5
731,11688,0.5
741,11862,0.5
751,12123,0.5
761,12290,0.5
771,12569,0.5
781,12765,0.5
791,13185,0.5
801,13469,0.5
811,13764,0.5
821,13934,0.5
831,14172,0.5
841,14439,0.5
851,14695,0.5
861,14843,0.5
871,15000,0.5
881,15209,0.5
891,15345,0.5
901,15636,0.5
911,15737,0.5
921,15842,0.5
931,15976,0.6
941,16135,0.6
951,16089,0.5
961,16346,0.5
971,16377,0.5
981,16430,0.5
991,16529,0.5
1001,16658,0.5
1011,16869,0.5
1021,16895,0.5
1031,16918,0.5
1041,16890,0.5
1051,16927,0.5
1061,17067,0.5
1071,17106,0.5
1081,17039,0.5
1091,17192,0.5
1101,17225,0.5
1111,17337,0.5
1121,17218,0.5
1131,17204,0.5
1141,17134,0.5
1151,17259,0.5
1161,17282,0.5
1171,17285,0.5
1181,17360,0.6
1191,17397,0.6
1201,17278,0.6
1211,17174,0.6
1221,17206,0.6
1231,17101,0.6
1241,17023,0.6
1251,17103,0.6
1261,17185,0.6
1271,17245,0.6
1281,17236,0.6
1291,17263,0.6
1301,17330,0.6
1311,17446,0.6
1321,17322,0.6
1331,17305,0.6
1341,17469,0.6
1351,17570,0.6
1361,17806,0.6
1371,17753,0.6
1381,17666,0.6
1391,17640,0.6
1401,17620,0.6
1411,17631,0.6
1421,17597,0.6
1431,17544,0.7
1441,17547,0.7
1451,17542,0.7
1461,17398,0.7
1471,17305,0.8
1481,17308,0.8
1491,17266,0.7
1501,17293,0.7
1511,17364,0.7
1521,17240,0.7
1531,17283,0.7
1541,17370,0.7
1551,17369,0.7
1561,17407,0.7
1571,17396,0.7
1581,17260,0.7
1591,17299,0.7
1601,17395,0.7
1611,17515,0.7
1621,17587,0.7
1631,17585,0.7
1641,17517,0.7
1651,17513,0.7
1661,17456,0.7
1671,17562,0.7
1681,17606,0.7
1691,17503,0.7
1701,17471,0.7
1711,17653,0.7
1721,17712,0.7
1731,17728,0.7
1741,17637,0.7
1751,17734,0.7
1761,17700,0.7
1771,17595,0.7
1781,17518,0.7
1791,17394,0.7
1801,17446,0.7
1811,17344,0.7
1821,17466,0.7
1831,17467,0.7
1841,17465,0.7
1851,17465,0.7
1861,17359,0.7
1871,17301,0.7
1881,17247,0.7
1891,17322,0.7
1901,17247,0.7
1911,17393,0.7
1921,17407,0.7
1931,17329,0.7
1941,17342,0.7
1951,17314,0.7
1961,17357,0.7
1971,17516,0.7
1981,17528,0.7
1991,17504,0.7
2001,17465,0.7
2011,17536,0.7
2021,17383,0.7
2031,17343,0.7
2041,17228,0.7
2051,17291,0.7
2061,17343,0.7
2071,17374,0.7
2081,17267,0.7
2091,17374,0.7
2101,17275,0.7
2111,17340,0.7
2121,17320,0.7
2131,17294,0.7
2141,17389,0.7
2151,17518,0.7
2161,17450,0.7
2171,17479,0.7
2181,17614,0.7
2191,17688,0.6
2201,17698,0.6
2211,17821,0.6
2221,17750,0.6
2231,17791,0.6
2241,17836,0.6
2251,17721,0.6
2261,17747,0.6
2271,17783,0.6
2281,17785,0.6
2291,17725,0.7
2301,17737,0.7
2311,17664,0.6
2321,17731,0.6
2331,17821,0.6
2341,17697,0.6
2351,17727,0.7
2361,17642,0.7
2371,17586,0.7
2381,17631,0.7
2391,17625,0.7
2401,17619,0.7
2411,17592,0.7
2421,17633,0.7
2431,17535,0.7
2441,17365,0.7
2451,17343,0.7
2461,17424,0.7
2471,17368,0.7
2481,17435,0.7
2491,17383,0.7
2501,17329,0.7
2511,17395,0.7
2521,17462,0.7
2531,17391,0.7
2541,17324,0.7
2551,17259,0.7
2561,17310,0.7
2571,17380,0.7
2581,17282,0.6
2591,17372,0.6
2601,17423,0.6
2611,17246,0.6
2621,17292,0.6
2631,17269,0.6
2641,17177,0.6
2651,17215,0.6
2661,17248,0.6
2671,17237,0.6
2681,17316,0.6
2691,17176,0.7
2701,17099,0.7
2711,17129,0.7
2721,17133,0.7
2731,17085,0.7
2741,17188,0.7
2751,17183,0.7
2761,17354,0.7
2771,17346,0.7
2781,17288,0.7
2791,17204,0.7
2801,17265,0.7
2811,17452,0.6
2821,17546,0.6
2831,17705,0.7
2841,17671,0.7
2851,17565,0.7
2861,17624,0.7
2871,17644,0.7
2881,17589,0.7
2891,17528,0.7
2901,17467,0.7
2911,17516,0.7
2921,17400,0.7
2931,17344,0.7
2941,17469,0.7
2951,17391,0.7
2961,17437,0.7
2971,17488,0.7
2981,17432,0.7
2991,17400,0.7
3001,17416,0.7
3011,17402,0.7
3021,17302,0.7
3031,17230,0.7
3041,17305,0.8
3051,17337,0.7
3061,17272,0.7
3071,17272,0.7
3081,17301,0.7
3091,17422,0.7
3101,17408,0.7
3111,17384,0.7
3121,17354,0.7
3131,17400,0.7
3141,17356,0.7
3151,17339,0.7
3161,17445,0.7
3171,17457,0.7
3181,17489,0.7
3191,17488,0.7
3201,17546,0.7
3211,17724,0.7
3221,17716,0.7
3231,17797,0.7
3241,17757,0.7
3251,17855,0.7
3261,17708,0.7
3271,17671,0.7
3281,17633,0.7
3291,17539,0.8
3301,17470,0.8
3311,17314,0.8
3321,17368,0.9
3331,17511,0.9
3341,17427,0.9
3351,17438,0.9
3361,17576,0.9
3371,17433,0.9
3381,17457,0.9
3391,17478,0.9
3401,17357,0.9
3411,17316,0.9
3421,17467,0.9
3431,17493,0.9
3441,17461,0.9
3451,17449,0.9
3461,17469,0.8
3471,17362,0.8
3481,17353,0.8
3491,17230,0.7
3501,17242,0.8
3511,17309,0.8
3521,17284,0.8
3531,17414,0.8
3541,17494,0.8
3551,17488,0.8
3561,17344,0.8
3571,17419,0.8
3581,17539,0.8
3591,17688,0.8
3601,17582,0.8
3611,17446,0.8
3621,17385,0.8
3631,17228,0.8
3641,17269,0.8
3651,17221,0.8
3661,17096,0.8
3671,17090,0.8
3681,17087,0.8
3691,17023,0.8
3701,16895,0.8
3711,17067,0.8
3721,17129,0.8
3731,17069,0.8
