generation,num_individuals,maxm2
7831,17827,1.2
7841,17632,1.2
7851,17562,1.2
7861,17484,1.2
7871,17424,1.2
7881,17558,1.2
7891,17602,1.2
7901,17522,1.2
7911,17441,1.2
7921,17436,1.2
7931,17356,1.2
7941,17369,1.2
7951,17380,1.1
7961,17282,1.1
7971,17388,1.1
7981,17472,1.1
7991,17433,1.1
8001,17324,1.1
8011,17223,1.1
8021,17221,1.1
8031,17314,1.1
8041,17532,1.1
8051,17405,1.1
8061,17320,1.1
8071,17315,1.1
8081,17366,1.1
8091,17343,1.1
8101,17314,1.1
8111,17366,1.1
8121,17210,1.1
8131,17246,1.1
8141,17353,1.1
8151,17313,1.1
8161,17278,1.2
8171,17202,1.1
8181,17160,1.1
8191,17087,1.1
8201,17115,1.1
8211,17115,1.1
8221,17147,1.2
8231,17121,1.2
8241,17138,1.2
8251,17234,1.2
8261,17305,1.2
8271,17330,1.2
8281,17392,1.2
8291,17491,1.2
8301,17451,1.2
8311,17380,1.2
8321,17467,1.2
8331,17490,1.1
8341,17513,1.1
8351,17550,1.1
8361,17586,1.1
8371,17615,1.1
8381,17571,1.1
8391,17627,1.1
8401,17651,1.1
8411,17549,1.1
8421,17479,1.1
8431,17484,1.1
8441,17346,1.1
8451,17357,1.1
8461,17356,1.1
8471,17357,1.1
8481,17420,1.1
8491,17572,1.1
8501,17557,1.1
8511,17516,1.1
8521,17456,1.1
8531,17476,1.2
8541,17652,1.2
8551,17782,1.1
8561,17908,1.1
8571,17643,1.1
8581,17600,1.1
8591,17623,1.1
8601,17457,1.1
8611,17338,1.2
8621,17239,1.1
8631,17380,1.1
8641,17383,1.1
8651,17413,1.1
8661,17327,1.1
8671,17281,1.1
8681,17185,1.1
8691,17094,1.1
8701,17149,1.1
8711,17098,1.1
8721,17158,1.1
8731,17087,1.1
8741,17114,1.1
8751,17144,1.1
8761,17193,1.1
8771,17186,1.1
8781,17070,1.1
8791,17066,1.1
8801,16990,1.2
8811,17095,1.1
8821,17082,1.1
8831,17230,1.1
8841,17191,1.1
8851,17269,1.2
8861,17259,1.2
8871,17207,1.2
8881,17220,1.2
8891,17131,1.1
8901,17159,1.1
8911,17256,1.2
8921,17233,1.2
8931,17205,1.2
8941,17187,1.2
8951,17186,1.2
8961,17125,1.2
8971,17150,1.2
8981,17205,1.2
8991,17269,1.2
9001,17506,1.2
9011,17493,1.2
9021,17442,1.2
9031,17392,1.2
9041,17423,1.2
9051,17453,1.2
9061,17468,1.2
9071,17335,1.2
9081,17408,1.2
9091,17499,1.2
9101,17510,1.2
9111,17667,1.2
9121,17664,1.2
9131,17556,1.2
9141,17496,1.2
9151,17497,1.2
9161,17399,1.2
9171,17504,1.2
9181,17442,1.2
9191,17535,1.2
9201,17575,1.2
9211,17660,1.2
9221,17722,1.2
9231,17643,1.2
9241,17711,1.2
9251,17707,1.2
9261,17714,1.2
9271,17849,1.2
9281,17780,1.2
9291,17783,1.2
9301,17721,1.2
9311,17770,1.2
9321,17688,1.2
9331,17816,1.2
9341,17811,1.2
9351,17776,1.2
9361,17705,1.2
9371,17624,1.2
9381,17612,1.2
9391,17437,1.2
9401,17431,1.2
9411,17315,1.2
9421,17451,1.2
9431,17411,1.2
9441,17312,1.3
9451,17551,1.3
9461,17549,1.3
9471,17646,1.3
9481,17596,1.3
9491,17581,1.3
9501,17551,1.3
9511,17578,1.3
9521,17548,1.3
9531,17621,1.3
9541,17555,1.3
9551,17409,1.2
9561,17294,1.2
9571,17234,1.2
9581,17254,1.2
9591,17118,1.2
9601,17126,1.1
9611,16951,1.1
9621,16942,1.2
9631,16925,1.2
9641,16948,1.2
9651,17030,1.2
9661,17020,1.2
9671,17140,1.2
9681,17212,1.2
9691,17252,1.2
9701,17301,1.2
9711,17386,1.2
9721,17368,1.2
9731,17377,1.2
9741,17310,1.2
9751,17300,1.2
9761,17309,1.2
9771,17429,1.2
9781,17469,1.2
9791,17619,1.2
9801,17627,1.2
9811,17472,1.2
9821,17427,1.2
9831,17423,1.2
9841,17423,1.2
9851,17401,1.3
9861,17284,1.3
9871,17346,1.3
9881,17279,1.3
9891,17243,1.3
9901,17157,1.3
9911,17128,1.3
9921,17180,1.3
9931,17114,1.3
9941,17112,1.3
9951,17007,1.3
9961,17113,1.3
9971,17200,1.3
9981,17224,1.3
9991,17388,1.3
10001,17452,1.4
10011,17479,1.4
10021,17361,1.4
10031,17424,1.4
10041,17421,1.4
10051,17505,1.4
10061,17480,1.4
10071,17450,1.3
10081,17424,1.3
10091,17285,1.2
10101,17170,1.2
10111,17129,1.2
10121,17171,1.2
10131,16977,1.2
10141,16974,1.2
10151,17009,1.2
10161,17074,1.2
10171,17065,1.2
10181,17017,1.2
10191,17113,1.2
10201,17070,1.3
10211,17136,1.3
10221,17016,1.3
10231,16924,1.3
10241,16855,1.3
10251,16799,1.3
10261,16920,1.3
10271,17014,1.3
10281,17045,1.3
10291,16952,1.4
10301,17144,1.4
10311,17221,1.4
10321,17213,1.4
10331,17270,1.4
10341,17355,1.4
10351,17440,1.4
10361,17425,1.4
10371,17414,1.3
10381,17437,1.3
10391,17403,1.3
10401,17336,1.3
10411,17349,1.3
10421,17305,1.3
10431,17290,1.3
10441,17235,1.3
10451,17125,1.3
10461,17145,1.3
10471,17211,1.3
10481,17154,1.3
10491,17210,1.3
10501,17100,1.3
10511,17136,1.3
10521,17328,1.3
10531,17349,1.3
10541,17261,1.3
10551,17268,1.3
10561,17194,1.3
10571,17210,1.3
10581,17375,1.3
10591,17455,1.3
10601,17553,1.3
10611,17488,1.3
10621,17428,1.3
10631,17395,1.3
10641,17380,1.3
10651,17522,1.3
10661,17605,1.4
10671,17593,1.3
10681,17626,1.3
10691,17664,1.3
10701,17579,1.3
10711,17527,1.3
10721,17423,1.3
10731,17321,1.3
10741,17223,1.3
10751,17196,1.3
10761,17252,1.3
10771,17227,1.3
10781,17227,1.3
10791,17161,1.3
10801,17087,1.3
10811,17221,1.3
10821,17268,1.3
10831,17320,1.3
10841,17257,1.3
10851,17357,1.3
10861,17292,1.3
10871,17438,1.3
10881,17323,1.3
10891,17485,1.3
10901,17426,1.4
10911,17563,1.4
10921,17509,1.4
10931,17368,1.4
10941,17375,1.3
10951,17522,1.3
10961,17541,1.3
10971,17516,1.3
10981,17418,1.3
10991,17397,1.4
11001,17361,1.4
11011,17223,1.4
11021,17346,1.3
11031,17298,1.3
11041,17336,1.3
11051,17441,1.4
11061,17417,1.4
11071,17353,1.3
11081,17415,1.3
11091,17358,1.3
11101,17358,1.4
11111,17500,1.4
11121,17504,1.4
11131,17574,1.5
11141,17614,1.5
11151,17637,1.5
11161,17531,1.5
11171,17618,1.5
11181,17569,1.5
11191,17676,1.5
11201,17596,1.5
11211,17588,1.5
11221,17644,1.5
11231,17654,1.5
11241,17499,1.5
11251,17538,1.5
11261,17469,1.5
11271,17634,1.5
11281,17557,1.3
11291,17408,1.3
11301,17474,1.4
11311,17446,1.4
11321,17471,1.4
11331,17492,1.4
11341,17572,1.4
11351,17615,1.4
11361,17592,1.4
11371,17496,1.4
11381,17493,1.3
11391,17349,1.3
11401,17473,1.3
11411,17568,1.3
11421,17415,1.3
11431,17421,1.3
11441,17368,1.3
11451,17501,1.3
11461,17509,1.3
11471,17551,1.3
11481,17547,1.3
11491,17560,1.3
11501,17582,1.4
11511,17537,1.4
11521,17556,1.4
11531,17770,1.4
11541,17840,1.4
11551,17803,1.4
11561,17761,1.4
11571,17742,1.4
11581,17586,1.4
11591,17518,1.4
11601,17446,1.4
11611,17408,1.4
11621,17354,1.4
11631,17265,1.4
11641,17174,1.4
11651,17192,1.4
11661,17032,1.4
11671,17086,1.4
11681,17190,1.4
11691,17169,1.4
11701,17241,1.4
11711,17183,1.5
11721,17250,1.5
11731,17200,1.5
11741,17321,1.5
11751,17465,1.5
11761,17344,1.5
11771,17409,1.4
11781,17289,1.4
11791,17354,1.4
11801,17257,1.4
11811,17232,1.4
11821,17186,1.4
11831,17086,1.4
11841,17133,1.4
11851,17211,1.4
11861,17001,1.5
11871,16905,1.5
11881,17126,1.5
11891,17042,1.5
11901,16973,1.5
11911,17042,1.5
11921,17013,1.5
11931,17014,1.5
11941,17174,1.5
11951,17306,1.5
11961,17185,1.5
11971,17146,1.5
11981,17210,1.5
11991,17142,1.5
12001,17272,1.5
12011,17192,1.5
12021,17258,1.5
12031,17228,1.5
12041,17234,1.5
12051,17399,1.5
12061,17388,1.5
12071,17415,1.5
12081,17500,1.5
12091,17464,1.5
12101,17468,1.5
12111,17554,1.5
12121,17469,1.5
12131,17394,1.5
12141,17446,1.5
12151,17604,1.5
12161,17672,1.5
12171,17756,1.5
12181,18093,1.5
12191,18395,1.5
12201,19037,1.5
12211,20219,1.4
12221,21593,1.4
12231,23587,1.4
12241,26232,1.4
12251,29946,1.5
12261,35270,1.5
12271,42016,1.5
12281,50592,1.5
12291,60829,1.5
12301,72647,1.5
12311,86059,1.5
12321,100044,1.6
