generation,num_individuals,maxm2
1,100,0
11,94,0.1
21,98,0.1
31,111,0.1
41,120,0.1
51,111,0.1
61,130,0.1
71,131,0.1
81,143,0.1
91,165,0.1
101,172,0.1
111,200,0.1
121,219,0.1
131,217,0.2
141,230,0.1
151,255,0.1
161,306,0.2
171,355,0.2
181,388,0.2
191,404,0.2
201,437,0.2
211,475,0.2
221,507,0.2
231,561,0.2
241,595,0.2
251,653,0.2
261,694,0.2
271,759,0.2
281,823,0.2
291,890,0.2
301,926,0.2
311,1003,0.2
321,1090,0.3
331,1226,0.3
341,1330,0.3
351,1437,0.3
361,1561,0.3
371,1692,0.3
381,1796,0.3
391,1953,0.3
401,2122,0.3
411,2290,0.3
421,2434,0.3
431,2549,0.3
441,2769,0.3
451,2977,0.4
461,3217,0.3
471,3435,0.3
481,3669,0.3
491,3820,0.3
501,4000,0.3
511,4269,0.4
521,4568,0.4
531,4807,0.3
541,5041,0.3
551,5198,0.3
561,5387,0.3
571,5760,0.4
581,6105,0.4
591,6316,0.4
601,6631,0.4
611,6953,0.4
621,7214,0.4
631,7596,0.4
641,7978,0.4
651,8338,0.4
661,8698,0.4
671,8992,0.4
681,9197,0.4
691,9443,0.4
701,9762,0.4
711,10118,0.4
721,10612,0.4
731,10886,0.4
741,11232,0.4
751,11512,0.4
761,11846,0.4
771,12154,0.4
781,12498,0.4
791,12709,0.4
801,13105,0.4
811,13344,0.4
821,13718,0.4
831,13961,0.4
841,14172,0.4
851,14393,0.4
861,14483,0.4
871,14740,0.4
881,14800,0.4
891,14961,0.4
901,15080,0.4
911,15218,0.4
921,15432,0.5
931,15560,0.5
941,15676,0.5
951,15736,0.5
961,15939,0.5
971,16077,0.5
981,16192,0.5
991,16245,0.5
1001,16334,0.5
1011,16436,0.5
1021,16454,0.5
1031,16566,0.5
1041,16677,0.5
1051,16651,0.5
1061,16702,0.5
1071,16778,0.5
1081,16893,0.5
1091,16795,0.5
1101,16851,0.5
1111,16818,0.5
1121,16830,0.6
1131,16919,0.5
1141,17004,0.5
1151,17000,0.5
1161,16971,0.5
1171,16979,0.5
1181,16915,0.5
1191,17033,0.5
1201,17096,0.5
1211,17161,0.5
1221,17115,0.5
1231,17193,0.5
1241,17215,0.5
1251,17116,0.5
1261,17061,0.5
1271,16959,0.5
1281,17106,0.5
1291,17279,0.5
1301,17261,0.5
1311,17291,0.5
1321,17294,0.6
1331,17335,0.5
1341,17311,0.5
1351,17300,0.5
1361,17419,0.5
1371,17503,0.5
1381,17565,0.5
1391,17461,0.5
1401,17507,0.6
1411,17598,0.6
1421,17575,0.6
1431,17484,0.6
1441,17518,0.6
1451,17508,0.6
1461,17522,0.6
1471,17471,0.6
1481,17534,0.6
1491,17496,0.6
1501,17520,0.6
1511,17551,0.6
1521,17602,0.6
1531,17511,0.6
1541,17364,0.6
1551,17437,0.6
1561,17465,0.6
1571,17632,0.6
1581,17585,0.6
1591,17470,0.6
1601,17405,0.6
1611,17343,0.6
1621,17432,0.6
1631,17403,0.6
1641,17449,0.6
1651,17626,0.6
1661,17639,0.6
1671,17548,0.6
1681,17697,0.6
1691,17641,0.6
1701,17511,0.6
1711,17618,0.6
1721,17579,0.6
1731,17514,0.6
1741,17503,0.6
1751,17670,0.6
1761,17803,0.6
1771,17819,0.6
1781,17789,0.6
1791,17839,0.7
1801,17726,0.7
1811,17674,0.7
1821,17747,0.7
1831,17567,0.7
1841,17547,0.7
1851,17502,0.7
1861,17461,0.7
1871,17437,0.7
1881,17369,0.7
1891,17294,0.7
1901,17242,0.7
1911,17290,0.7
1921,17285,0.7
1931,17151,0.7
1941,17238,0.7
1951,17229,0.7
1961,17216,0.7
1971,17243,0.7
1981,17120,0.7
1991,17241,0.7
2001,17122,0.7
2011,17100,0.7
2021,17162,0.7
2031,17177,0.7
2041,17202,0.7
2051,17148,0.7
2061,17163,0.7
2071,17301,0.7
2081,17312,0.7
2091,17327,0.7
2101,17340,0.7
2111,17321,0.7
2121,17234,0.7
2131,17149,0.7
2141,17225,0.7
2151,17284,0.7
2161,17370,0.7
2171,17375,0.7
2181,17403,0.7
2191,17372,0.7
2201,17415,0.7
2211,17519,0.7
2221,17572,0.7
2231,17483,0.7
2241,17467,0.7
2251,17479,0.7
2261,17405,0.7
2271,17407,0.7
2281,17324,0.7
2291,17403,0.7
2301,17500,0.7
2311,17590,0.7
2321,17601,0.7
2331,17491,0.7
2341,17563,0.7
2351,17564,0.7
2361,17745,0.7
2371,17694,0.7
2381,17777,0.7
2391,17726,0.7
2401,17644,0.7
2411,17720,0.7
2421,17561,0.7
2431,17451,0.7
2441,17306,0.7
2451,17314,0.7
2461,17298,0.7
2471,17380,0.7
2481,17435,0.7
2491,17312,0.7
2501,17432,0.7
2511,17223,0.7
2521,17250,0.7
2531,17207,0.7
2541,17348,0.7
2551,17485,0.7
2561,17364,0.7
2571,17263,0.7
2581,17179,0.7
2591,17122,0.7
2601,17252,0.7
2611,17211,0.7
2621,17284,0.7
2631,17307,0.7
2641,17149,0.7
2651,17240,0.7
2661,17429,0.7
2671,17557,0.7
2681,17640,0.7
2691,17685,0.7
2701,17564,0.7
2711,17506,0.7
2721,17486,0.7
2731,17534,0.7
2741,17566,0.7
2751,17526,0.7
2761,17465,0.7
2771,17531,0.7
2781,17521,0.7
2791,17493,0.7
2801,17522,0.7
2811,17422,0.7
2821,17339,0.7
2831,17297,0.7
2841,17398,0.7
2851,17352,0.7
2861,17362,0.7
2871,17225,0.7
2881,17160,0.7
2891,17284,0.7
2901,17320,0.7
2911,17412,0.7
2921,17532,0.7
2931,17721,0.7
2941,17718,0.7
2951,17786,0.7
2961,17725,0.7
2971,17643,0.7
2981,17481,0.7
2991,17509,0.7
3001,17525,0.7
3011,17640,0.7
3021,17723,0.7
3031,17753,0.7
3041,17538,0.7
3051,17539,0.7
3061,17372,0.7
3071,17394,0.7
3081,17326,0.7
3091,17193,0.7
3101,17260,0.7
3111,17229,0.7
3121,17239,0.7
3131,17263,0.7
3141,17261,0.8
3151,17284,0.8
3161,17344,0.8
3171,17536,0.8
3181,17346,0.8
3191,17341,0.8
3201,17337,0.8
3211,17288,0.7
3221,17265,0.7
3231,17301,0.8
3241,17196,0.7
3251,17182,0.7
3261,17167,0.7
3271,17064,0.7
3281,17035,0.7
3291,17005,0.7
3301,16999,0.7
3311,16976,0.7
3321,17077,0.7
3331,17120,0.8
3341,17102,0.8
3351,17019,0.8
3361,17161,0.8
3371,17276,0.8
3381,17355,0.8
3391,17477,0.8
3401,17521,0.8
3411,17474,0.8
3421,17426,0.8
3431,17425,0.8
3441,17389,0.8
3451,17404,0.8
3461,17289,0.8
3471,17316,0.8
3481,17237,0.8
3491,17486,0.9
3501,17435,0.9
3511,17576,0.9
3521,17641,0.8
3531,17759,0.8
3541,17729,0.8
3551,17686,0.8
3561,17695,0.8
3571,17665,0.8
3581,17726,0.8
3591,17618,0.8
3601,17490,0.8
3611,17404,0.8
3621,17498,0.8
3631,17664,0.8
3641,17573,0.8
3651,17474,0.8
3661,17329,0.8
3671,17328,0.8
3681,17270,0.8
3691,17319,0.8
3701,17270,0.8
3711,17303,0.8
3721,17419,0.8
3731,17472,0.8
3741,17575,0.8
3751,17639,0.8
3761,17554,0.8
3771,17574,0.8
3781,17577,0.8
3791,17603,0.8
3801,17682,0.8
3811,17681,0.8
3821,17624,0.8
3831,17731,0.8
3841,17707,0.8
3851,18019,0.8
3861,18036,0.8
3871,17970,0.8
3881,17913,0.8
3891,17976,0.8
3901,17744,0.8
3911,17548,0.8
3921,17623,0.8
3931,17597,0.8
3941,17787,0.9
3951,17848,0.9
3961,17835,0.9
3971,17695,0.8
3981,17725,0.8
3991,17598,0.8
4001,17734,0.8
4011,17843,0.8
4021,17910,0.8
4031,17891,0.8
4041,17888,0.8
4051,18002,0.8
4061,17915,0.9
4071,17934,0.9
4081,17795,0.9
4091,17703,0.9
4101,17668,0.9
4111,17595,0.9
4121,17587,0.9
4131,17586,0.9
4141,17500,0.9
4151,17551,0.9
4161,17520,0.9
4171,17453,0.9
4181,17506,0.9
4191,17578,0.9
4201,17572,1
4211,17512,1
4221,17567,1
4231,17578,1
4241,17616,1
4251,17798,1
4261,17791,1
4271,17875,1
4281,17800,1
4291,17796,1
4301,17617,1
4311,17605,1
4321,17650,1
4331,17621,0.9
4341,17643,0.9
4351,17591,0.9
4361,17616,0.9
4371,17599,0.9
4381,17670,0.9
4391,17544,0.9
4401,17554,0.9
4411,17510,1
4421,17521,0.9
4431,17483,0.9
4441,17516,0.9
4451,17443,0.9
4461,17465,0.9
4471,17408,0.9
4481,17276,0.9
4491,17319,0.9
4501,17366,0.9
4511,17452,0.9
4521,17356,0.9
4531,17504,0.9
4541,17324,0.9
4551,17312,0.9
4561,17335,0.9
4571,17456,0.9
4581,17483,0.9
4591,17383,0.9
4601,17421,0.9
4611,17461,0.9
4621,17513,0.9
4631,17427,0.9
4641,17576,0.9
4651,17471,0.9
4661,17394,0.9
4671,17512,0.9
4681,17520,0.9
4691,17506,0.9
4701,17398,0.9
4711,17424,0.9
4721,17221,0.9
4731,17320,0.9
4741,17267,0.9
4751,17332,0.9
4761,17306,1
4771,17296,0.9
4781,17316,0.9
4791,17445,0.9
4801,17581,0.9
4811,17482,0.9
4821,17437,0.9
4831,17520,0.9
4841,17459,0.9
4851,17398,0.9
4861,17517,0.9
4871,17509,0.9
4881,17485,0.9
4891,17482,0.9
4901,17359,0.9
4911,17429,0.9
4921,17422,0.9
4931,17536,0.9
4941,17300,0.9
4951,17365,0.9
4961,17385,0.9
4971,17371,0.9
4981,17292,0.9
4991,17488,1
5001,17481,1
5011,17521,1
5021,17424,1
5031,17383,1
5041,17355,1
5051,17309,1
5061,17264,1
5071,17150,1
5081,17204,1
5091,17192,1
5101,17233,1
5111,17272,1
5121,17378,1.1
5131,17322,1.1
5141,17285,1.1
5151,17306,1
5161,17352,1
5171,17464,1
5181,17307,1.1
5191,17210,1.1
5201,17252,1.1
5211,17327,1.1
5221,17316,1.1
5231,17352,1.1
5241,17339,1.1
5251,17363,1.1
5261,17302,1.1
5271,17299,1.1
5281,17241,1.1
5291,17233,1.1
5301,17301,1.1
5311,17237,1.1
5321,17132,1.1
5331,17074,1.1
5341,16958,1
5351,17013,1
5361,17037,1
5371,17091,1
5381,17157,1
5391,17256,1
5401,17197,1
5411,17179,1
5421,17244,1
5431,17359,1
5441,17252,1
5451,17198,1
5461,17236,1
5471,17179,1.1
5481,17057,1.1
5491,16901,1
5501,17070,1
5511,17064,1
5521,17130,1
5531,17211,1
5541,17246,1
5551,17040,1
5561,17111,1
5571,17255,1
5581,17381,1.1
5591,17403,1.1
5601,17415,1
5611,17445,1
5621,17434,1
5631,17408,1
5641,17313,1
5651,17371,1
5661,17319,1
5671,17258,1
5681,17310,1
5691,17315,1
5701,17320,1
5711,17299,1
5721,17397,1
5731,17420,1
5741,17470,1
5751,17462,1
5761,17428,1
5771,17472,1
5781,17436,1
5791,17391,1
5801,17347,1
5811,17213,1
5821,17160,1.1
5831,17128,1.1
5841,17208,1.1
5851,17313,1.1
5861,17477,1.1
5871,17536,1.1
5881,17506,1.1
5891,17554,1.1
5901,17548,1.1
5911,17511,1.1
5921,17612,1.1
5931,17628,1.2
5941,17704,1.1
5951,17705,1.2
5961,17732,1.2
5971,17752,1.2
5981,17810,1.2
5991,17571,1.2
6001,17698,1.2
6011,17634,1.2
6021,17527,1.2
6031,17541,1.2
6041,17540,1.2
6051,17591,1.2
6061,17606,1.2
6071,17595,1.2
6081,17571,1.2
6091,17727,1.2
6101,17813,1.2
6111,17897,1.2
6121,17784,1.2
6131,17658,1.2
6141,17519,1.2
6151,17576,1.2
6161,17552,1.2
6171,17520,1.2
6181,17544,1.2
6191,17622,1.2
6201,17607,1.2
6211,17645,1.2
6221,17513,1.2
6231,17410,1.2
6241,17348,1.2
6251,17332,1.2
6261,17247,1.2
6271,17294,1.2
6281,17421,1.2
6291,17541,1.2
6301,17490,1.2
6311,17506,1.2
6321,17583,1.2
6331,17507,1.2
6341,17557,1.2
6351,17545,1.2
6361,17518,1.2
6371,17584,1.2
6381,17605,1.2
6391,17545,1.2
6401,17505,1.2
6411,17602,1.2
6421,17559,1.2
6431,17513,1.2
6441,17452,1.2
6451,17535,1.2
6461,17498,1.2
6471,17566,1.2
6481,17581,1.2
6491,17632,1.2
6501,17886,1.1
6511,17924,1.1
6521,17928,1.1
6531,17966,1.1
6541,17907,1.1
6551,17783,1.1
6561,17724,1.1
6571,17869,1.1
6581,17732,1.1
6591,17692,1.1
6601,17757,1.1
6611,17713,1.1
6621,17617,1.1
6631,17557,1.1
6641,17564,1.1
6651,17491,1.1
6661,17538,1.1
6671,17600,1.2
6681,17533,1.2
6691,17555,1.2
6701,17399,1.2
6711,17489,1.2
6721,17493,1.3
6731,17479,1.3
6741,17465,1.3
6751,17549,1.3
6761,17643,1.3
6771,17615,1.3
6781,17804,1.3
6791,17956,1.4
6801,18223,1.4
6811,18616,1.4
6821,18967,1.4
6831,19655,1.4
6841,20422,1.4
6851,21791,1.4
6861,23557,1.4
6871,26013,1.4
6881,29423,1.4
6891,34092,1.4
6901,40394,1.4
6911,48601,1.5
6921,58262,1.5
6931,69700,1.5
6941,82384,1.5
6951,96052,1.5
