generation,num_individuals
1,100
11,105
21,132
31,153
41,161
51,181
61,189
71,192
81,215
91,225
101,241
111,287
121,304
131,308
141,346
151,392
161,427
171,452
181,496
191,517
201,537
211,587
221,658
231,678
241,734
251,772
261,833
271,896
281,977
291,1048
301,1160
311,1252
321,1387
331,1462
341,1619
351,1735
361,1841
371,2000
381,2126
391,2290
401,2387
411,2591
421,2814
431,3039
441,3276
451,3431
461,3629
471,3854
481,4098
491,4331
501,4577
511,4817
521,5028
531,5336
541,5728
551,6020
561,6341
571,6726
581,7147
591,7537
601,7982
611,8397
621,8626
631,9059
641,9328
651,9542
661,9824
671,10057
681,10335
691,10723
701,10861
711,11090
721,11379
731,11595
741,11853
751,12166
761,12522
771,12631
781,12817
791,12971
801,13170
811,13476
821,13647
831,13729
841,14031
851,14193
861,14239
871,14520
881,14640
891,14749
901,14789
911,14912
921,14962
931,15215
941,15361
951,15389
961,15518
971,15738
981,16012
991,16081
1001,16092
1011,16179
1021,16144
1031,16184
1041,16382
1051,16278
1061,16376
1071,16408
1081,16460
1091,16527
1101,16449
1111,16454
1121,16437
1131,16487
1141,16686
1151,16584
1161,16774
1171,16956
1181,17011
1191,17063
1201,17190
1211,17165
1221,17073
1231,17028
1241,16909
1251,16808
1261,16830
1271,17066
1281,17039
1291,17102
1301,17044
1311,17099
1321,17047
1331,17063
1341,17088
1351,17038
1361,16970
1371,16947
1381,16945
1391,16960
1401,17170
1411,17061
1421,17136
1431,17249
1441,17229
1451,17176
1461,17278
1471,17328
1481,17290
1491,17212
1501,17099
1511,17146
1521,17236
1531,17271
1541,17355
1551,17323
1561,17345
1571,17472
1581,17428
1591,17506
1601,17459
1611,17629
1621,17590
1631,17595
1641,17506
1651,17601
1661,17445
1671,17418
1681,17390
1691,17470
1701,17329
1711,17456
1721,17515
1731,17469
1741,17369
1751,17527
1761,17541
1771,17463
1781,17473
1791,17410
1801,17488
1811,17412
1821,17400
1831,17462
1841,17353
1851,17315
1861,17309
1871,17176
1881,17004
1891,17123
1901,17130
1911,17143
1921,17169
1931,17334
1941,17519
1951,17475
1961,17531
1971,17506
1981,17560
1991,17520
2001,17346
2011,17354
2021,17496
2031,17448
2041,17431
2051,17320
2061,17415
2071,17351
2081,17434
2091,17476
2101,17449
2111,17538
2121,17463
