generation,num_individuals
3921,17712
3931,17689
3941,17576
3951,17557
3961,17609
3971,17421
3981,17395
3991,17389
4001,17421
4011,17442
4021,17302
4031,17318
4041,17341
4051,17397
4061,17485
4071,17445
4081,17387
4091,17337
4101,17358
4111,17311
4121,17266
4131,17162
4141,17208
4151,17290
4161,17351
4171,17297
4181,17475
4191,17629
4201,17632
4211,17677
4221,17556
4231,17543
4241,17495
4251,17567
4261,17626
4271,17653
4281,17543
4291,17541
4301,17682
4311,17492
4321,17560
4331,17592
4341,17461
4351,17437
4361,17269
4371,17419
4381,17371
4391,17472
4401,17331
4411,17360
4421,17429
4431,17559
4441,17442
4451,17522
4461,17619
4471,17658
4481,17645
4491,17716
4501,17754
4511,17697
4521,17803
4531,17960
4541,17969
4551,17944
4561,17999
4571,17752
4581,17744
4591,17732
4601,17781
4611,17666
4621,17683
4631,17659
4641,17643
4651,17612
4661,17603
4671,17465
4681,17478
4691,17445
4701,17505
4711,17547
4721,17482
4731,17600
4741,17609
4751,17599
4761,17624
4771,17533
4781,17581
4791,17455
4801,17411
4811,17354
4821,17497
4831,17600
4841,17553
4851,17681
4861,17720
4871,17686
4881,17406
4891,17415
4901,17415
4911,17354
4921,17343
4931,17336
4941,17405
4951,17274
4961,17361
4971,17427
4981,17446
4991,17456
5001,17298
5011,17282
5021,17342
5031,17421
5041,17377
5051,17393
5061,17272
5071,17383
5081,17284
5091,17232
5101,17349
5111,17209
5121,17246
5131,17106
5141,16939
5151,16767
5161,16892
5171,16870
5181,16852
5191,16929
5201,16992
5211,17066
5221,17225
5231,17308
5241,17317
5251,17525
5261,17551
5271,17295
5281,17292
5291,17369
5301,17294
5311,17220
5321,17184
5331,17146
5341,17244
5351,17329
5361,17338
5371,17380
5381,17503
5391,17544
5401,17605
5411,17418
5421,17339
5431,17356
5441,17279
5451,17438
5461,17560
5471,17438
5481,17579
5491,17607
5501,17481
5511,17361
5521,17548
5531,17558
5541,17549
5551,17583
5561,17567
5571,17574
5581,17626
5591,17495
5601,17460
5611,17477
5621,17371
5631,17280
5641,17248
5651,17358
5661,17316
5671,17493
5681,17412
5691,17402
5701,17391
5711,17414
5721,17395
5731,17210
5741,17291
5751,17360
5761,17257
5771,17324
5781,17267
5791,17400
5801,17470
5811,17508
5821,17690
5831,17666
5841,17574
5851,17456
5861,17328
5871,17337
5881,17354
5891,17418
5901,17423
5911,17447
5921,17357
5931,17417
5941,17298
5951,17297
5961,17248
5971,17462
5981,17485
5991,17423
6001,17338
6011,17408
6021,17367
6031,17263
6041,17103
6051,17242
6061,17209
6071,17159
6081,17225
6091,17284
6101,17328
6111,17476
6121,17478
6131,17644
6141,17623
6151,17564
6161,17618
6171,17687
6181,17733
6191,17793
6201,17696
6211,17583
6221,17473
6231,17450
6241,17576
6251,17619
6261,17617
6271,17545
6281,17613
6291,17692
6301,17625
6311,17728
6321,17624
6331,17539
6341,17670
6351,17557
6361,17445
6371,17527
6381,17539
6391,17569
6401,17708
6411,17827
6421,17854
6431,17848
6441,17933
6451,17979
6461,17805
6471,17766
6481,17575
6491,17520
6501,17476
6511,17411
6521,17406
6531,17320
6541,17401
6551,17451
6561,17347
6571,17355
6581,17218
6591,17327
6601,17519
6611,17622
6621,17527
6631,17532
6641,17514
6651,17581
6661,17612
6671,17549
6681,17554
6691,17549
6701,17517
6711,17478
6721,17482
6731,17540
6741,17528
6751,17424
6761,17324
6771,17251
6781,17202
6791,17252
6801,17267
6811,17338
6821,17453
6831,17509
6841,17525
6851,17572
6861,17534
6871,17446
6881,17430
6891,17442
6901,17503
6911,17535
6921,17406
6931,17532
6941,17444
6951,17217
6961,17125
6971,17121
6981,17183
6991,17126
7001,17043
7011,16948
7021,16983
7031,16985
7041,17019
7051,16940
7061,16858
7071,16986
7081,16940
7091,16886
7101,16804
7111,16733
7121,16814
7131,16768
7141,16726
7151,16779
7161,16841
7171,17129
7181,17294
7191,17230
7201,17072
7211,17150
7221,17051
7231,17203
7241,17217
7251,17058
7261,17114
7271,17002
7281,16950
7291,17013
7301,17039
7311,17094
7321,17105
7331,17185
7341,17168
7351,17145
7361,17126
7371,17035
7381,17070
7391,17149
7401,17185
7411,17222
7421,17265
7431,17155
7441,17259
7451,17284
7461,17266
7471,17400
7481,17393
7491,17382
7501,17500
7511,17460
7521,17435
7531,17482
7541,17536
7551,17561
7561,17586
7571,17636
7581,17583
7591,17544
7601,17615
7611,17632
7621,17634
7631,17658
7641,17686
7651,17692
7661,17877
7671,17877
7681,17798
7691,17772
7701,17643
7711,17748
7721,17780
7731,17547
7741,17426
7751,17398
7761,17418
7771,17449
7781,17459
7791,17519
7801,17392
7811,17500
7821,17453
7831,17449
7841,17401
7851,17427
7861,17452
7871,17277
7881,17273
7891,17271
7901,17288
7911,17270
7921,17309
7931,17465
7941,17529
7951,17655
7961,17641
7971,17604
7981,17617
7991,17608
8001,17684
8011,17743
8021,17632
8031,17657
8041,17572
8051,17614
8061,17522
8071,17498
8081,17588
8091,17582
8101,17617
8111,17588
8121,17459
8131,17385
8141,17368
8151,17349
8161,17479
8171,17436
8181,17534
8191,17573
8201,17596
8211,17568
8221,17491
8231,17458
8241,17301
8251,17484
8261,17611
8271,17612
8281,17575
8291,17718
8301,17856
8311,17822
8321,17874
8331,17909
8341,17807
8351,17825
8361,17754
8371,17834
8381,17868
8391,17799
8401,17763
8411,17598
8421,17579
8431,17604
8441,17652
8451,17800
8461,17726
8471,17526
8481,17524
8491,17495
8501,17419
8511,17543
8521,17532
8531,17550
8541,17577
8551,17608
8561,17637
8571,17504
8581,17412
8591,17451
8601,17493
8611,17482
8621,17622
8631,17641
8641,17544
8651,17442
8661,17542
8671,17494
8681,17470
8691,17645
8701,17671
8711,17664
8721,17572
8731,17401
8741,17335
8751,17361
8761,17434
8771,17527
8781,17312
8791,17364
8801,17374
8811,17446
8821,17471
8831,17487
8841,17357
8851,17420
8861,17326
8871,17222
8881,17119
8891,17022
8901,16901
8911,16896
8921,16902
8931,16878
8941,16892
8951,16987
8961,17045
8971,17106
8981,17086
8991,17017
9001,17094
9011,17079
9021,17023
9031,17130
9041,17160
9051,17239
9061,17223
9071,17115
9081,17292
9091,17297
9101,17355
9111,17215
9121,17220
9131,17342
9141,17241
9151,17227
9161,17277
9171,17211
9181,17351
9191,17586
9201,17631
9211,17556
9221,17605
9231,17558
9241,17451
9251,17368
9261,17276
9271,17393
9281,17404
9291,17340
9301,17374
9311,17490
9321,17447
9331,17596
9341,17498
9351,17539
9361,17546
9371,17592
9381,17562
9391,17561
9401,17465
9411,17456
9421,17393
9431,17433
9441,17591
9451,17485
9461,17445
9471,17553
9481,17507
9491,17525
9501,17675
9511,17811
9521,17757
9531,17646
9541,17590
9551,17543
9561,17521
9571,17538
9581,17597
9591,17559
9601,17581
9611,17749
9621,17668
9631,17534
9641,17517
9651,17542
9661,17583
9671,17623
9681,17567
9691,17504
9701,17531
9711,17349
9721,17290
9731,17450
9741,17405
9751,17279
9761,17356
9771,17441
9781,17452
9791,17367
9801,17297
9811,17422
9821,17411
9831,17441
9841,17561
9851,17638
9861,17555
9871,17547
9881,17544
9891,17430
9901,17155
9911,17194
9921,17261
9931,17239
9941,17147
9951,17253
9961,17240
9971,17196
9981,17308
9991,17288
10001,17297
10011,17219
10021,17291
10031,17354
10041,17403
10051,17456
10061,17673
10071,17562
10081,17448
10091,17472
10101,17491
10111,17413
10121,17299
10131,17317
10141,17281
10151,17354
10161,17350
10171,17498
10181,17478
10191,17583
10201,17522
10211,17588
10221,17553
10231,17599
10241,17675
10251,17620
10261,17629
10271,17640
10281,17583
10291,17479
10301,17405
10311,17442
10321,17427
10331,17426
10341,17586
10351,17624
10361,17617
10371,17488
10381,17524
10391,17538
10401,17695
10411,17587
10421,17596
10431,17512
10441,17366
10451,17384
10461,17427
10471,17409
10481,17368
10491,17518
10501,17508
10511,17445
10521,17534
10531,17585
10541,17662
10551,17586
10561,17665
10571,17664
10581,17761
10591,17720
10601,17576
10611,17662
10621,17799
10631,17748
10641,17771
10651,17679
10661,17647
10671,17733
10681,17706
10691,17681
10701,17763
10711,17721
10721,17731
10731,17688
10741,17721
10751,17627
10761,17532
10771,17647
10781,17526
10791,17524
10801,17544
10811,17452
10821,17406
10831,17381
10841,17364
10851,17217
10861,17137
10871,17175
10881,17387
10891,17419
10901,17417
10911,17311
10921,17410
10931,17545
10941,17477
10951,17433
10961,17363
10971,17342
10981,17389
10991,17347
11001,17251
11011,17195
11021,17207
11031,17335
11041,17410
11051,17495
11061,17495
11071,17486
11081,17490
11091,17540
11101,17474
11111,17442
11121,17440
11131,17463
11141,17497
11151,17526
11161,17507
11171,17402
11181,17485
11191,17688
11201,17695
11211,17696
11221,17706
11231,17657
11241,17701
11251,17622
11261,17701
11271,17645
11281,17670
11291,17613
11301,17649
11311,17582
11321,17422
11331,17508
11341,17497
11351,17554
11361,17471
11371,17484
11381,17416
11391,17524
11401,17547
11411,17469
11421,17489
11431,17433
11441,17351
11451,17386
11461,17395
11471,17526
11481,17562
11491,17748
11501,17762
11511,17833
11521,17705
11531,17863
11541,17695
11551,17750
11561,17630
11571,17655
11581,17608
11591,17536
11601,17627
11611,17511
11621,17647
11631,17651
11641,17836
11651,17827
11661,17848
11671,17810
11681,17919
11691,17822
11701,17850
11711,17707
11721,17631
11731,17607
11741,17622
11751,17695
11761,17610
11771,17590
11781,17615
11791,17705
11801,17650
11811,17678
11821,17731
11831,17540
11841,17504
11851,17426
11861,17402
11871,17239
11881,17291
11891,17231
11901,17294
11911,17220
11921,17245
11931,17311
11941,17397
11951,17466
11961,17457
11971,17485
11981,17365
11991,17385
12001,17477
12011,17532
12021,17537
12031,17511
12041,17433
12051,17556
12061,17466
12071,17434
12081,17415
12091,17374
12101,17349
12111,17373
12121,17301
12131,17310
12141,17296
12151,17369
12161,17359
12171,17290
12181,17259
12191,17423
12201,17499
12211,17683
12221,17604
12231,17761
12241,17782
12251,17621
12261,17470
12271,17573
12281,17538
12291,17619
12301,17542
12311,17447
12321,17399
12331,17366
12341,17314
12351,17312
12361,17255
12371,17262
12381,17324
12391,17321
12401,17331
12411,17329
12421,17275
12431,17336
12441,17363
12451,17248
12461,17121
12471,17032
12481,16981
12491,17152
12501,17175
12511,17152
12521,17289
12531,17281
12541,17343
12551,17333
12561,17423
12571,17525
12581,17273
12591,17292
12601,17318
12611,17537
12621,17564
12631,17566
12641,17531
12651,17432
12661,17504
12671,17569
12681,17627
12691,17454
12701,17437
12711,17394
12721,17378
12731,17355
12741,17213
12751,17275
12761,17222
12771,17149
12781,17158
12791,17131
12801,17036
12811,16884
12821,16879
12831,16991
12841,16929
12851,16932
12861,16831
12871,16834
12881,17006
12891,16934
12901,16877
12911,16862
12921,16871
12931,16771
12941,16783
12951,16892
12961,17000
12971,17077
12981,17138
12991,17164
13001,17283
13011,17207
13021,17098
13031,17066
13041,17212
13051,17226
13061,17137
13071,17013
13081,16997
13091,17008
13101,17022
13111,17172
13121,17242
13131,17316
13141,17362
13151,17509
13161,17539
13171,17527
13181,17462
13191,17496
13201,17504
13211,17556
13221,17599
13231,17748
13241,17784
13251,17721
13261,17730
13271,17777
13281,17620
13291,17557
13301,17676
13311,17686
13321,17520
13331,17601
13341,17600
13351,17497
13361,17478
13371,17385
13381,17375
13391,17401
13401,17456
13411,17318
13421,17360
13431,17482
13441,17524
13451,17440
13461,17338
13471,17372
13481,17481
13491,17353
13501,17343
13511,17385
13521,17351
13531,17573
13541,17687
13551,17753
13561,17810
13571,17752
13581,17710
13591,17667
13601,17787
13611,17737
13621,17716
13631,17759
13641,17734
13651,17782
13661,17751
13671,17693
13681,17601
13691,17699
13701,17583
13711,17700
13721,17620
13731,17681
13741,17634
13751,17642
13761,17559
13771,17553
13781,17587
13791,17620
13801,17661
13811,17673
13821,17621
13831,17607
13841,17730
13851,17623
13861,17577
13871,17506
13881,17482
13891,17579
13901,17456
13911,17418
13921,17510
13931,17517
13941,17634
13951,17661
13961,17608
13971,17535
13981,17475
13991,17485
14001,17581
14011,17429
14021,17402
14031,17454
14041,17510
14051,17441
14061,17487
14071,17593
14081,17635
14091,17544
14101,17517
14111,17646
14121,17625
14131,17561
14141,17474
14151,17508
14161,17542
14171,17459
14181,17394
14191,17438
14201,17467
14211,17583
14221,17832
14231,17898
14241,17787
14251,17807
14261,17600
14271,17601
14281,17549
14291,17641
14301,17484
14311,17583
14321,17506
14331,17538
14341,17372
14351,17419
14361,17570
14371,17472
14381,17318
14391,17400
14401,17398
14411,17349
14421,17435
14431,17425
14441,17347
14451,17199
14461,17259
14471,17257
14481,17339
14491,17371
14501,17368
14511,17450
14521,17363
14531,17524
14541,17675
14551,17668
14561,17677
14571,17644
14581,17644
14591,17568
14601,17553
14611,17636
14621,17609
14631,17575
14641,17415
14651,17559
14661,17467
14671,17395
14681,17453
14691,17501
14701,17525
14711,17575
14721,17580
14731,17590
14741,17564
14751,17763
14761,17844
14771,17781
14781,17673
14791,17627
14801,17680
14811,17637
14821,17611
14831,17474
14841,17379
14851,17206
14861,17365
14871,17356
14881,17258
14891,17327
14901,17458
14911,17441
14921,17303
14931,17337
14941,17371
14951,17441
14961,17423
14971,17407
14981,17426
14991,17606
15001,17782
15011,17537
15021,17635
15031,17630
15041,17402
15051,17575
15061,17675
15071,17650
15081,17668
15091,17619
15101,17603
15111,17514
15121,17487
15131,17285
15141,17359
15151,17381
15161,17340
15171,17370
15181,17408
15191,17475
15201,17410
15211,17454
15221,17519
15231,17461
15241,17600
15251,17419
15261,17341
15271,17307
15281,17282
15291,17379
15301,17553
15311,17403
15321,17338
15331,17270
15341,17419
15351,17378
15361,17460
15371,17423
15381,17459
15391,17480
15401,17554
15411,17637
15421,17630
15431,17725
15441,17562
15451,17522
15461,17486
15471,17496
15481,17492
15491,17548
15501,17431
15511,17396
15521,17378
15531,17422
15541,17403
15551,17380
15561,17458
15571,17286
15581,17292
15591,17174
15601,17050
15611,17109
15621,16972
15631,17013
15641,17051
15651,17102
15661,17125
15671,17307
15681,17202
15691,17259
15701,17380
15711,17393
15721,17470
15731,17391
15741,17358
15751,17404
15761,17380
15771,17494
15781,17464
15791,17593
15801,17542
15811,17478
15821,17498
15831,17601
15841,17657
15851,17666
15861,17670
15871,17628
15881,17653
15891,17638
15901,17782
15911,17954
15921,17789
15931,17677
15941,17726
15951,17773
15961,17723
15971,17692
15981,17699
15991,17623
16001,17634
16011,17536
16021,17397
16031,17394
16041,17552
16051,17435
16061,17470
16071,17562
16081,17534
16091,17439
16101,17322
16111,17261
16121,17331
16131,17286
16141,17226
16151,17452
16161,17405
16171,17349
16181,17304
16191,17133
16201,17131
16211,17022
16221,17026
16231,16985
16241,17017
16251,16943
16261,17021
16271,17011
16281,16953
16291,16876
16301,16985
16311,17100
16321,17149
16331,17286
16341,17263
16351,17302
16361,17270
16371,17314
16381,17229
16391,17139
16401,17168
16411,17189
16421,17167
16431,17179
16441,17134
16451,17098
16461,17226
16471,17317
16481,17463
16491,17428
16501,17314
16511,17337
16521,17256
16531,17327
16541,17344
16551,17238
16561,17190
16571,17153
16581,17299
16591,17426
16601,17253
16611,17223
16621,17354
16631,17399
16641,17418
16651,17467
16661,17434
16671,17462
16681,17393
16691,17346
16701,17321
