generation,num_individuals
1,100
11,97
21,107
31,112
41,120
51,137
61,136
71,158
81,166
91,171
101,189
111,212
121,223
131,225
141,241
151,253
161,277
171,316
181,351
191,374
201,408
211,432
221,460
231,490
241,548
251,600
261,673
271,726
281,800
291,846
301,926
311,1015
321,1084
331,1158
341,1230
351,1331
361,1444
371,1544
381,1669
391,1768
401,1937
411,2062
421,2262
431,2428
441,2591
451,2782
461,2948
471,3183
481,3382
491,3627
501,3893
511,4119
521,4299
531,4579
541,4853
551,5198
561,5498
571,5710
581,5981
591,6289
601,6606
611,7008
621,7372
631,7739
641,8057
651,8254
661,8607
671,8939
681,9337
691,9680
701,9968
711,10329
721,10653
731,10958
741,11353
751,11704
761,12054
771,12301
781,12467
791,12706
801,12949
811,13202
821,13474
831,13611
841,13793
851,13877
861,14143
871,14429
881,14563
891,14850
901,14992
911,15194
921,15320
931,15513
941,15556
951,15753
961,15898
971,16099
981,16123
991,16237
1001,16331
1011,16447
1021,16507
1031,16705
1041,16825
1051,16792
1061,16767
1071,16940
1081,16899
1091,16948
1101,16958
1111,16909
1121,16983
1131,17088
1141,17076
1151,17128
1161,17092
1171,17024
1181,17078
1191,17088
1201,17073
1211,17092
1221,17062
1231,17068
1241,17036
1251,17092
1261,17128
1271,17125
1281,17034
1291,17026
1301,17078
1311,17036
1321,17072
1331,17248
1341,17035
1351,17151
1361,17340
1371,17370
1381,17529
1391,17478
1401,17559
1411,17526
1421,17557
1431,17523
1441,17399
1451,17476
1461,17464
1471,17401
1481,17486
1491,17398
1501,17398
1511,17346
1521,17339
1531,17371
1541,17436
1551,17440
1561,17502
1571,17452
1581,17442
1591,17544
1601,17572
1611,17532
1621,17636
1631,17486
1641,17504
1651,17437
1661,17389
1671,17442
1681,17463
1691,17404
1701,17402
1711,17425
1721,17301
1731,17286
1741,17390
1751,17218
1761,17297
1771,17178
1781,17193
1791,17120
1801,17008
1811,16998
1821,17073
1831,17068
1841,17208
1851,17189
1861,17190
1871,17347
1881,17211
1891,17238
1901,17439
1911,17382
1921,17454
1931,17307
1941,17347
1951,17421
1961,17393
1971,17573
1981,17420
1991,17344
2001,17374
2011,17536
2021,17548
2031,17531
2041,17451
2051,17390
2061,17359
2071,17355
2081,17399
2091,17384
2101,17559
2111,17556
2121,17722
2131,17613
2141,17740
2151,17729
2161,17616
2171,17703
2181,17788
2191,17622
2201,17623
2211,17509
2221,17514
2231,17520
2241,17560
2251,17667
2261,17569
2271,17546
2281,17448
2291,17564
2301,17619
2311,17614
2321,17466
2331,17397
2341,17539
2351,17378
2361,17323
2371,17258
2381,17348
2391,17291
2401,17298
2411,17284
2421,17241
2431,17171
2441,17130
2451,17082
2461,17153
2471,17132
2481,17209
2491,17076
2501,17105
2511,17172
2521,17233
2531,17132
2541,17041
2551,17135
2561,17162
2571,17245
2581,17422
2591,17547
2601,17535
2611,17617
2621,17499
2631,17462
2641,17422
2651,17494
2661,17491
2671,17570
2681,17543
2691,17525
2701,17620
2711,17627
2721,17544
2731,17562
2741,17558
2751,17574
2761,17643
2771,17616
2781,17675
2791,17569
2801,17482
2811,17442
2821,17428
2831,17380
2841,17498
2851,17430
2861,17494
2871,17590
2881,17475
2891,17505
2901,17544
2911,17576
2921,17533
2931,17606
2941,17559
2951,17452
2961,17366
2971,17489
2981,17603
2991,17470
3001,17421
3011,17343
3021,17231
3031,17292
3041,17359
3051,17396
3061,17319
3071,17337
3081,17444
3091,17627
3101,17672
3111,17584
3121,17456
3131,17349
3141,17355
3151,17436
3161,17399
3171,17299
3181,17298
3191,17209
3201,17211
3211,17154
3221,17196
3231,17249
3241,17298
3251,17358
3261,17402
3271,17263
3281,17135
3291,17067
3301,17160
3311,17364
3321,17300
3331,17257
3341,17175
3351,17147
3361,17098
3371,17182
3381,17129
3391,17190
3401,17275
3411,17419
3421,17290
3431,17229
3441,17266
3451,17340
3461,17254
3471,17393
3481,17517
3491,17604
3501,17707
3511,17664
3521,17714
3531,17654
3541,17694
3551,17670
3561,17654
3571,17616
3581,17543
3591,17697
3601,17569
3611,17540
3621,17492
3631,17540
3641,17699
3651,17616
3661,17592
3671,17518
3681,17738
3691,17832
3701,17759
3711,17887
3721,17918
3731,18034
3741,17890
3751,17826
3761,17803
3771,17838
3781,17818
3791,17831
3801,17773
3811,17747
3821,17859
3831,17643
3841,17686
3851,17545
3861,17619
3871,17791
3881,17710
3891,17621
3901,17423
3911,17424
3921,17537
3931,17653
3941,17505
3951,17454
3961,17402
3971,17423
3981,17492
3991,17535
4001,17711
4011,17712
4021,17582
4031,17619
4041,17554
4051,17467
4061,17480
4071,17528
4081,17400
4091,17505
4101,17334
4111,17393
4121,17058
4131,16997
4141,16989
4151,17053
4161,17032
4171,17064
4181,16985
4191,16881
4201,16931
4211,16915
4221,16918
4231,16924
4241,16980
4251,17057
4261,17188
4271,17112
4281,17201
4291,17259
4301,17212
4311,17259
4321,17326
4331,17206
4341,17298
4351,17182
4361,17162
4371,17199
4381,17296
4391,17194
4401,17232
4411,17314
4421,17273
4431,17225
4441,17163
4451,17194
4461,17209
4471,17146
4481,17253
4491,17215
4501,17156
4511,17228
4521,17248
4531,17121
4541,17195
4551,17268
4561,17296
4571,17174
4581,17266
4591,17468
4601,17485
4611,17419
4621,17423
4631,17412
4641,17460
4651,17452
4661,17552
4671,17643
4681,17764
4691,17667
4701,17716
4711,17758
4721,17711
4731,17702
4741,17663
4751,17835
4761,17629
4771,17545
4781,17573
4791,17549
4801,17584
4811,17589
4821,17624
4831,17567
4841,17653
4851,17793
4861,17727
4871,17643
4881,17611
4891,17866
4901,17900
4911,17935
4921,17945
4931,17892
4941,17949
4951,17890
4961,17978
4971,17964
4981,17862
4991,17838
5001,17771
5011,17738
5021,17766
5031,17833
5041,17874
5051,17732
5061,17666
5071,17768
5081,17769
5091,17585
5101,17436
5111,17427
5121,17502
5131,17560
5141,17505
5151,17433
5161,17560
5171,17572
5181,17626
5191,17593
5201,17649
5211,17679
5221,17488
5231,17536
5241,17453
5251,17468
5261,17399
5271,17225
5281,17245
5291,17259
5301,17264
5311,17403
5321,17342
5331,17395
5341,17366
5351,17335
5361,17405
5371,17442
5381,17443
5391,17226
5401,17138
5411,17186
5421,17078
5431,16971
5441,16908
5451,16844
5461,16899
5471,16880
5481,16870
5491,16867
5501,16942
5511,16914
5521,16871
5531,17022
5541,17117
5551,17148
5561,17070
5571,17167
5581,17211
5591,17260
5601,17478
5611,17538
5621,17436
5631,17502
5641,17563
5651,17436
5661,17388
5671,17408
5681,17403
5691,17436
5701,17418
5711,17407
5721,17543
5731,17512
5741,17440
5751,17492
5761,17457
5771,17502
5781,17594
5791,17648
5801,17682
5811,17811
5821,17908
5831,17907
5841,17748
5851,17696
5861,17680
5871,17646
5881,17454
5891,17439
5901,17476
5911,17413
5921,17484
5931,17547
5941,17433
5951,17414
5961,17435
5971,17235
5981,17089
5991,17136
6001,17157
6011,17128
6021,17143
6031,17140
6041,17176
6051,17464
6061,17575
6071,17467
6081,17509
6091,17463
6101,17487
6111,17395
6121,17345
6131,17320
6141,17270
6151,17327
6161,17365
6171,17375
6181,17470
6191,17464
6201,17539
6211,17642
6221,17650
6231,17704
6241,17764
6251,17789
6261,17803
6271,17818
6281,17679
6291,17768
6301,17613
6311,17552
6321,17644
6331,17653
6341,17700
6351,17668
6361,17570
6371,17542
6381,17583
6391,17460
6401,17335
6411,17282
6421,17343
6431,17378
6441,17382
6451,17388
6461,17420
6471,17523
6481,17604
6491,17658
6501,17488
6511,17562
6521,17507
6531,17477
6541,17327
6551,17437
6561,17346
6571,17398
6581,17470
6591,17337
6601,17199
6611,17217
6621,17128
6631,17209
6641,17129
6651,17089
6661,17141
6671,17076
6681,17161
6691,17077
6701,17158
6711,17162
6721,17215
6731,17168
6741,17160
6751,17244
6761,17265
6771,17140
6781,17118
6791,17022
6801,16951
6811,16957
6821,17103
6831,17030
6841,17101
6851,17050
6861,17094
6871,17017
6881,16935
6891,17096
6901,17078
6911,17084
6921,17148
6931,17303
6941,17250
6951,17137
6961,17090
6971,17303
6981,17371
6991,17229
7001,17200
7011,17184
7021,17271
7031,17359
7041,17298
7051,17417
7061,17513
7071,17482
7081,17238
7091,17215
7101,17189
7111,17361
7121,17485
7131,17636
7141,17521
7151,17349
7161,17452
7171,17455
7181,17410
7191,17196
7201,17256
7211,17358
7221,17363
7231,17320
7241,17426
7251,17447
7261,17549
7271,17526
7281,17530
7291,17452
7301,17637
7311,17664
7321,17517
7331,17568
7341,17635
7351,17669
7361,17683
7371,17705
7381,17573
7391,17700
7401,17611
7411,17515
7421,17430
7431,17462
7441,17518
7451,17575
7461,17659
7471,17567
7481,17605
7491,17443
7501,17515
7511,17609
7521,17534
7531,17543
7541,17413
7551,17342
7561,17132
7571,17318
7581,17293
7591,17253
7601,17263
7611,17217
7621,17128
7631,17139
7641,17032
7651,16983
