generation,num_individuals,maxm2
1,100,0
11,114,0.1
21,134,0.1
31,146,0.1
41,144,0
51,165,0
61,178,0
71,173,0.1
81,177,0.1
91,202,0.1
101,240,0.1
111,258,0.1
121,293,0.1
131,298,0.1
141,331,0.1
151,374,0.1
161,437,0.2
171,460,0.2
181,507,0.2
191,568,0.2
201,588,0.2
211,621,0.2
221,670,0.2
231,735,0.2
241,757,0.2
251,783,0.2
261,828,0.2
271,891,0.2
281,951,0.2
291,989,0.2
301,1045,0.2
311,1134,0.2
321,1232,0.2
331,1327,0.2
341,1432,0.2
351,1501,0.2
361,1666,0.2
371,1834,0.2
381,1972,0.2
391,2193,0.3
401,2427,0.3
411,2530,0.3
421,2736,0.3
431,2907,0.3
441,3083,0.3
451,3283,0.3
461,3598,0.3
471,3897,0.3
481,4171,0.3
491,4452,0.3
501,4649,0.3
511,4944,0.3
521,5251,0.3
531,5485,0.3
541,5838,0.3
551,6058,0.3
561,6421,0.3
571,6685,0.3
581,6925,0.3
591,7221,0.3
601,7485,0.3
611,7797,0.3
621,8333,0.4
631,8640,0.4
641,9032,0.4
651,9243,0.4
661,9565,0.4
671,9839,0.4
681,10064,0.4
691,10476,0.4
701,10707,0.4
711,10944,0.4
721,11219,0.4
731,11479,0.4
741,11836,0.4
751,12141,0.4
761,12431,0.4
771,12638,0.4
781,12931,0.4
791,13156,0.4
801,13373,0.4
811,13609,0.4
821,13949,0.4
831,14123,0.4
841,14457,0.4
851,14693,0.4
861,14926,0.4
871,15049,0.4
881,15143,0.5
891,15311,0.5
901,15432,0.4
911,15464,0.4
921,15553,0.4
931,15532,0.4
941,15596,0.4
951,15649,0.4
961,15767,0.4
971,15759,0.4
981,15965,0.4
991,15997,0.4
1001,16047,0.4
1011,16106,0.5
1021,16318,0.4
1031,16318,0.4
1041,16375,0.4
1051,16504,0.4
1061,16654,0.5
1071,16731,0.5
1081,16702,0.5
1091,16620,0.5
1101,16642,0.5
1111,16709,0.5
1121,16876,0.5
1131,16968,0.5
1141,16796,0.5
1151,16882,0.5
1161,16970,0.5
1171,17041,0.5
1181,17088,0.5
1191,17132,0.5
1201,17143,0.5
1211,17080,0.5
1221,17227,0.5
1231,17240,0.5
1241,17322,0.5
1251,17399,0.5
1261,17305,0.5
1271,17280,0.5
1281,17255,0.5
1291,17298,0.5
1301,17355,0.5
1311,17288,0.5
1321,17401,0.5
1331,17467,0.5
1341,17551,0.5
1351,17593,0.5
1361,17487,0.5
1371,17350,0.5
1381,17297,0.5
1391,17199,0.5
1401,17296,0.5
1411,17421,0.5
1421,17505,0.5
1431,17542,0.5
1441,17484,0.5
1451,17591,0.5
1461,17587,0.5
1471,17586,0.5
1481,17621,0.5
1491,17517,0.5
1501,17581,0.5
1511,17629,0.5
1521,17577,0.5
1531,17659,0.5
1541,17698,0.5
1551,17699,0.5
1561,17604,0.5
1571,17618,0.5
1581,17630,0.5
1591,17561,0.5
1601,17502,0.5
1611,17562,0.5
1621,17599,0.5
1631,17503,0.5
1641,17505,0.5
1651,17534,0.5
1661,17508,0.5
1671,17475,0.5
1681,17529,0.5
1691,17588,0.5
1701,17761,0.5
1711,17722,0.6
1721,17796,0.6
1731,17718,0.6
1741,17698,0.6
1751,17643,0.6
1761,17616,0.6
1771,17508,0.6
1781,17519,0.6
1791,17578,0.6
1801,17681,0.6
1811,17620,0.6
1821,17541,0.6
1831,17451,0.6
1841,17298,0.6
1851,17238,0.6
1861,17235,0.6
1871,17187,0.6
1881,17125,0.6
1891,17031,0.6
1901,17042,0.6
1911,17025,0.6
1921,17137,0.6
1931,17144,0.6
1941,17238,0.5
1951,17337,0.6
1961,17396,0.6
1971,17399,0.6
1981,17456,0.6
1991,17485,0.6
2001,17461,0.6
2011,17394,0.6
2021,17491,0.6
2031,17498,0.6
2041,17443,0.6
2051,17386,0.6
2061,17339,0.6
2071,17404,0.6
2081,17422,0.6
2091,17373,0.6
2101,17474,0.6
2111,17459,0.6
2121,17507,0.6
2131,17641,0.6
2141,17540,0.7
2151,17432,0.7
2161,17473,0.7
2171,17586,0.6
2181,17549,0.6
2191,17549,0.6
2201,17638,0.6
2211,17629,0.6
2221,17640,0.6
2231,17702,0.6
2241,17694,0.6
2251,17724,0.6
2261,17685,0.6
2271,17543,0.6
2281,17560,0.6
2291,17398,0.6
2301,17509,0.6
2311,17611,0.6
2321,17518,0.7
2331,17494,0.7
2341,17585,0.7
2351,17594,0.7
2361,17618,0.7
2371,17651,0.7
2381,17698,0.7
2391,17692,0.7
2401,17782,0.7
2411,17675,0.7
2421,17575,0.7
2431,17425,0.7
2441,17335,0.7
2451,17405,0.7
2461,17313,0.7
2471,17310,0.7
2481,17247,0.7
2491,17199,0.7
2501,17160,0.7
2511,17108,0.8
2521,17256,0.8
2531,17300,0.8
2541,17322,0.8
2551,17284,0.8
2561,17353,0.8
2571,17376,0.8
2581,17360,0.8
2591,17436,0.7
2601,17449,0.7
2611,17432,0.7
2621,17519,0.8
2631,17480,0.8
2641,17483,0.8
2651,17437,0.8
2661,17572,0.8
2671,17748,0.8
2681,17880,0.8
2691,17801,0.8
2701,17873,0.8
2711,17953,0.8
2721,17945,0.8
2731,17851,0.8
2741,17745,0.8
2751,17781,0.8
2761,17704,0.8
2771,17797,0.8
2781,17749,0.8
2791,17689,0.9
2801,17720,0.9
2811,17566,0.9
2821,17571,0.9
2831,17523,0.8
2841,17585,0.8
2851,17630,0.8
2861,17620,0.7
2871,17581,0.7
2881,17603,0.7
2891,17553,0.7
2901,17560,0.7
2911,17474,0.7
2921,17583,0.7
2931,17663,0.7
2941,17762,0.7
2951,17823,0.7
2961,17887,0.7
2971,17778,0.7
2981,17721,0.7
2991,17557,0.7
3001,17629,0.7
3011,17499,0.7
3021,17379,0.7
3031,17420,0.7
3041,17501,0.7
3051,17543,0.7
3061,17526,0.7
3071,17575,0.7
3081,17662,0.7
3091,17673,0.7
3101,17557,0.7
3111,17654,0.7
3121,17794,0.7
3131,17713,0.7
3141,17530,0.7
3151,17431,0.7
3161,17477,0.7
3171,17328,0.8
3181,17350,0.8
3191,17217,0.8
3201,17237,0.8
3211,17241,0.9
3221,17184,0.9
3231,17243,0.8
3241,17182,0.8
3251,17084,0.8
3261,17114,0.8
3271,17172,0.8
3281,17097,0.8
3291,17106,0.8
3301,17027,0.8
3311,17020,0.8
3321,17094,0.8
3331,17147,0.8
3341,16941,0.8
3351,16855,0.8
3361,16831,0.8
3371,16769,0.8
3381,16803,0.8
3391,16956,0.8
3401,16850,0.8
3411,16859,0.8
3421,16932,0.8
3431,16900,0.8
3441,16991,0.8
3451,16950,0.8
3461,16885,0.8
3471,16821,0.8
3481,16782,0.8
3491,16726,0.8
3501,16745,0.8
3511,16823,0.8
3521,16856,0.8
3531,16864,0.8
3541,16830,0.8
3551,16899,0.9
3561,16869,0.9
3571,16843,0.9
3581,16843,0.9
3591,16809,0.9
3601,16792,0.9
3611,16845,0.9
3621,16877,0.9
3631,16963,0.9
3641,16849,0.9
3651,16920,0.9
3661,16971,0.9
3671,16988,1
3681,17137,1
3691,17227,1
3701,17292,1
3711,17389,1
3721,17446,1
3731,17425,1
3741,17355,1
3751,17368,1
3761,17322,1
3771,17332,0.9
3781,17328,0.9
3791,17400,0.9
3801,17443,0.9
3811,17505,0.9
3821,17420,1
3831,17366,0.9
3841,17237,0.9
3851,17209,0.9
3861,17252,0.9
3871,17348,0.9
3881,17277,0.9
3891,17328,1
3901,17200,1
3911,17362,1
3921,17329,1
3931,17389,1
3941,17343,1
3951,17376,1
3961,17278,1
3971,17277,1
3981,17204,1
3991,17296,1
4001,17279,1
4011,17372,1
4021,17456,1
4031,17572,1
4041,17567,1
4051,17694,1
4061,17781,1
4071,17689,0.9
4081,17490,0.8
4091,17430,0.9
4101,17301,0.8
4111,17365,0.8
4121,17256,0.8
4131,17294,0.8
4141,17324,0.8
4151,17383,0.8
4161,17480,0.8
4171,17489,0.8
4181,17543,0.9
4191,17652,0.9
4201,17586,0.9
4211,17467,0.8
4221,17570,0.8
4231,17455,0.8
4241,17486,0.8
4251,17350,0.8
4261,17192,0.9
4271,17377,0.9
4281,17317,0.9
4291,17323,0.9
4301,17365,0.9
4311,17402,0.9
4321,17409,0.9
4331,17425,0.9
4341,17375,0.9
4351,17342,0.9
4361,17442,0.9
4371,17529,0.9
4381,17532,0.9
4391,17527,0.9
4401,17349,0.9
4411,17393,0.9
4421,17435,1
4431,17431,1
4441,17442,1
4451,17318,1
4461,17365,0.9
4471,17497,0.9
4481,17407,0.9
4491,17414,0.9
4501,17251,0.9
4511,17252,0.9
4521,17342,0.9
4531,17329,0.9
4541,17497,0.9
4551,17374,0.9
4561,17358,0.9
4571,17148,0.9
4581,17419,0.9
4591,17381,0.9
4601,17375,0.9
4611,17518,0.9
4621,17547,0.9
4631,17602,0.9
4641,17554,0.9
4651,17690,0.9
4661,17690,0.9
4671,17782,0.9
4681,17750,0.9
4691,17658,1
4701,17735,1
4711,17683,1
4721,17664,1
4731,17591,1
4741,17563,1
4751,17551,1
4761,17535,1
4771,17520,1
4781,17472,1
4791,17514,1
4801,17526,1
4811,17520,1
4821,17410,1
4831,17422,0.9
4841,17485,0.9
4851,17433,0.9
4861,17458,0.9
4871,17425,0.9
4881,17461,0.9
4891,17619,0.9
4901,17639,0.9
4911,17631,0.9
4921,17770,0.9
4931,17757,0.9
4941,17637,0.9
4951,17776,0.9
4961,17687,1
4971,17540,1
4981,17635,0.9
4991,17732,0.9
5001,17722,0.9
5011,17576,0.9
5021,17633,0.9
5031,17580,0.9
5041,17552,0.9
5051,17599,0.9
5061,17659,0.9
5071,17677,0.9
5081,17683,1
5091,17704,0.9
5101,17666,0.9
5111,17684,0.9
5121,17689,0.9
5131,17496,0.9
5141,17605,0.9
5151,17452,0.9
5161,17387,0.9
5171,17311,0.9
5181,17410,0.9
5191,17328,0.9
5201,17277,0.9
5211,17246,0.9
