generation,num_individuals,maxm2
1,100,0
11,101,0
21,96,0
31,96,0
41,97,0.1
51,104,0.1
61,115,0.1
71,130,0.1
81,139,0.1
91,145,0.1
101,152,0.1
111,152,0.1
121,165,0.1
131,164,0.1
141,152,0.1
151,162,0.1
161,183,0.1
171,194,0.1
181,194,0.1
191,199,0.1
201,226,0.1
211,240,0.1
221,260,0.1
231,280,0.1
241,277,0.2
251,283,0.2
261,277,0.2
271,302,0.2
281,295,0.2
291,303,0.2
301,310,0.2
311,325,0.2
321,347,0.2
331,336,0.2
341,354,0.2
351,366,0.1
361,380,0.1
371,422,0.1
381,420,0.1
391,419,0.2
401,426,0.2
411,415,0.2
421,440,0.1
431,451,0.1
441,462,0.1
451,477,0.1
461,478,0.1
471,489,0.2
481,508,0.2
491,530,0.2
501,536,0.2
511,549,0.2
521,555,0.2
531,544,0.2
541,558,0.2
551,575,0.2
561,577,0.2
571,585,0.2
581,601,0.2
591,641,0.2
601,644,0.2
611,672,0.2
621,701,0.2
631,719,0.2
641,767,0.2
651,780,0.2
661,803,0.2
671,847,0.2
681,873,0.2
691,884,0.3
701,923,0.2
711,940,0.3
721,960,0.3
731,979,0.3
741,1035,0.3
751,1067,0.3
761,1074,0.3
771,1080,0.3
781,1102,0.3
791,1103,0.3
801,1111,0.3
811,1181,0.3
821,1167,0.3
831,1245,0.3
841,1224,0.3
851,1249,0.3
861,1328,0.3
871,1359,0.3
881,1433,0.3
891,1479,0.3
901,1523,0.3
911,1548,0.3
921,1554,0.3
931,1578,0.3
941,1624,0.3
951,1606,0.3
961,1621,0.3
971,1685,0.3
981,1770,0.3
991,1845,0.4
1001,1868,0.3
1011,1934,0.3
1021,1954,0.3
1031,2010,0.3
1041,2034,0.4
1051,2036,0.4
1061,2034,0.4
1071,2068,0.4
1081,2122,0.4
1091,2148,0.4
1101,2224,0.4
1111,2269,0.4
1121,2272,0.4
1131,2278,0.4
1141,2356,0.4
1151,2376,0.4
1161,2448,0.4
1171,2443,0.4
1181,2466,0.4
1191,2555,0.4
1201,2615,0.4
1211,2674,0.4
1221,2742,0.4
1231,2739,0.4
1241,2740,0.4
1251,2763,0.4
1261,2861,0.4
1271,2911,0.4
1281,3046,0.4
1291,3172,0.4
1301,3179,0.4
1311,3296,0.4
1321,3317,0.4
1331,3409,0.4
1341,3420,0.4
1351,3478,0.5
1361,3495,0.4
1371,3516,0.4
1381,3496,0.4
1391,3525,0.4
1401,3587,0.5
1411,3638,0.5
1421,3640,0.5
1431,3622,0.5
1441,3709,0.5
1451,3807,0.5
1461,3834,0.5
1471,3879,0.5
1481,3880,0.5
1491,3831,0.5
1501,3909,0.5
1511,3944,0.5
1521,3996,0.5
1531,3985,0.5
1541,4065,0.5
1551,4155,0.5
1561,4230,0.5
1571,4280,0.5
1581,4402,0.5
1591,4444,0.5
1601,4484,0.5
1611,4506,0.5
1621,4523,0.5
1631,4508,0.5
1641,4554,0.5
1651,4498,0.5
1661,4475,0.5
1671,4488,0.5
1681,4580,0.5
1691,4526,0.6
1701,4591,0.6
1711,4599,0.6
1721,4653,0.6
1731,4562,0.6
1741,4601,0.6
1751,4657,0.6
1761,4609,0.6
1771,4554,0.6
1781,4614,0.6
1791,4566,0.6
1801,4574,0.5
1811,4551,0.5
1821,4583,0.5
1831,4599,0.5
1841,4540,0.5
1851,4535,0.5
1861,4587,0.6
1871,4565,0.6
1881,4548,0.6
1891,4679,0.6
1901,4740,0.6
1911,4757,0.6
1921,4780,0.6
1931,4814,0.6
1941,4808,0.6
1951,4806,0.5
1961,4780,0.5
1971,4796,0.5
1981,4806,0.5
1991,4810,0.5
2001,4864,0.5
2011,4852,0.5
2021,4826,0.5
2031,4863,0.5
2041,4895,0.5
2051,4926,0.5
2061,4953,0.5
2071,4951,0.5
2081,4945,0.5
2091,5039,0.5
2101,5050,0.5
2111,5061,0.5
2121,5108,0.5
2131,5096,0.6
2141,5148,0.6
2151,5229,0.6
2161,5225,0.6
2171,5283,0.6
2181,5320,0.6
2191,5318,0.6
2201,5260,0.6
2211,5294,0.6
2221,5308,0.6
2231,5284,0.6
2241,5223,0.6
2251,5232,0.6
2261,5181,0.6
