generation,num_individuals,maxm2
1,100,0
11,108,0
21,111,0.1
31,115,0.1
41,132,0.1
51,155,0.1
61,165,0.1
71,173,0.1
81,189,0.1
91,194,0.1
101,193,0.1
111,213,0.1
121,224,0.1
131,253,0.1
141,264,0.1
151,271,0.1
161,276,0.1
171,281,0.1
181,298,0.1
191,347,0.1
201,371,0.1
211,383,0.1
221,415,0.1
231,416,0.1
241,444,0.1
251,485,0.2
261,530,0.2
271,537,0.1
281,570,0.1
291,622,0.2
301,660,0.2
311,706,0.2
321,748,0.2
331,803,0.2
341,843,0.2
351,880,0.2
361,957,0.2
371,1051,0.2
381,1133,0.2
391,1182,0.2
401,1198,0.2
411,1265,0.3
421,1345,0.3
431,1427,0.3
441,1482,0.3
451,1573,0.3
461,1703,0.3
471,1800,0.3
481,1899,0.3
491,1995,0.3
501,2180,0.3
511,2325,0.4
521,2473,0.4
531,2583,0.4
541,2781,0.4
551,2972,0.4
561,3203,0.4
571,3416,0.4
581,3638,0.4
591,3862,0.4
601,4057,0.4
611,4210,0.4
621,4408,0.4
631,4688,0.4
641,4945,0.4
651,5123,0.4
661,5379,0.4
671,5608,0.4
681,5996,0.4
691,6200,0.4
701,6368,0.4
711,6642,0.4
721,6953,0.4
731,7283,0.4
741,7569,0.4
751,7695,0.4
761,7950,0.4
771,8148,0.4
781,8387,0.4
791,8639,0.4
801,8937,0.4
811,9208,0.4
821,9418,0.4
831,9719,0.4
841,9929,0.4
851,10160,0.4
861,10458,0.4
871,10660,0.4
881,10848,0.5
891,10999,0.5
901,11241,0.5
911,11484,0.5
921,11690,0.5
931,11946,0.5
941,12157,0.5
951,12331,0.4
961,12459,0.4
971,12543,0.4
981,12647,0.4
991,12671,0.4
1001,12759,0.4
1011,12968,0.4
1021,13212,0.4
1031,13396,0.5
1041,13572,0.5
1051,13727,0.5
1061,13905,0.5
1071,14009,0.6
1081,14273,0.6
1091,14334,0.6
1101,14432,0.6
1111,14463,0.6
1121,14471,0.6
1131,14422,0.5
1141,14499,0.5
1151,14620,0.5
1161,14749,0.5
1171,14854,0.5
1181,14886,0.5
1191,14974,0.5
1201,14970,0.5
1211,15192,0.5
1221,15233,0.5
1231,15317,0.5
1241,15305,0.5
1251,15325,0.5
1261,15329,0.5
1271,15307,0.5
1281,15370,0.6
1291,15617,0.6
1301,15594,0.6
1311,15629,0.5
1321,15631,0.5
1331,15476,0.5
1341,15505,0.5
1351,15484,0.5
1361,15393,0.5
1371,15373,0.5
1381,15422,0.5
1391,15270,0.6
1401,15306,0.6
1411,15293,0.6
1421,15243,0.6
1431,15131,0.5
1441,15141,0.5
1451,15133,0.6
1461,15155,0.6
1471,15200,0.6
1481,15154,0.6
1491,15152,0.6
1501,15103,0.6
1511,15229,0.6
1521,15315,0.6
1531,15524,0.6
1541,15582,0.6
1551,15605,0.6
1561,15720,0.6
1571,15607,0.6
1581,15639,0.6
1591,15742,0.6
1601,15660,0.6
1611,15626,0.6
1621,15537,0.6
1631,15543,0.6
1641,15673,0.6
1651,15734,0.6
1661,15813,0.6
1671,15738,0.6
1681,15686,0.6
1691,15549,0.6
1701,15620,0.6
1711,15531,0.6
1721,15625,0.6
1731,15653,0.6
1741,15754,0.6
1751,15732,0.6
1761,15802,0.6
1771,15624,0.6
1781,15653,0.6
1791,15682,0.6
1801,15597,0.6
1811,15732,0.6
1821,15597,0.6
1831,15492,0.6
1841,15579,0.6
1851,15583,0.6
1861,15540,0.6
1871,15618,0.6
1881,15643,0.6
1891,15693,0.6
1901,15764,0.6
1911,15690,0.6
1921,15618,0.6
1931,15745,0.6
1941,15644,0.6
1951,15761,0.6
1961,15770,0.6
1971,15760,0.6
1981,15627,0.6
1991,15647,0.7
2001,15743,0.7
2011,15847,0.7
2021,15872,0.7
2031,15809,0.7
2041,15800,0.6
2051,15692,0.6
2061,15653,0.6
2071,15678,0.6
2081,15807,0.7
2091,15780,0.6
2101,15744,0.6
2111,15644,0.6
2121,15577,0.6
2131,15625,0.6
2141,15586,0.6
2151,15576,0.7
2161,15650,0.7
2171,15630,0.7
2181,15438,0.7
2191,15412,0.7
2201,15520,0.7
2211,15482,0.7
2221,15527,0.7
2231,15533,0.7
2241,15386,0.7
2251,15488,0.7
2261,15518,0.7
2271,15639,0.7
2281,15728,0.7
2291,15708,0.7
2301,15698,0.7
2311,15736,0.7
2321,15916,0.7
2331,16074,0.7
2341,15948,0.7
2351,15871,0.7
2361,15808,0.7
2371,15701,0.7
2381,15603,0.7
2391,15679,0.7
2401,15762,0.7
2411,15795,0.7
2421,15769,0.7
2431,15798,0.7
2441,15858,0.7
2451,15845,0.7
2461,15847,0.7
2471,15644,0.7
2481,15611,0.7
2491,15504,0.7
2501,15529,0.7
2511,15568,0.7
2521,15428,0.7
2531,15358,0.7
2541,15517,0.7
2551,15494,0.7
2561,15504,0.7
2571,15555,0.6
2581,15524,0.6
2591,15438,0.7
2601,15532,0.7
2611,15570,0.7
2621,15579,0.7
2631,15547,0.7
2641,15455,0.7
2651,15526,0.7
2661,15522,0.7
2671,15574,0.7
2681,15567,0.7
2691,15637,0.8
2701,15479,0.8
2711,15601,0.8
2721,15714,0.8
2731,15820,0.8
2741,15734,0.8
2751,15806,0.8
2761,15912,0.8
2771,15908,0.8
2781,15952,0.8
2791,15868,0.8
2801,15833,0.8
2811,15783,0.8
2821,15862,0.8
2831,15875,0.8
2841,15921,0.8
2851,15961,0.8
2861,16017,0.8
2871,16080,0.8
2881,16039,0.8
2891,15996,0.8
2901,15965,0.8
2911,15890,0.8
2921,15858,0.8
2931,15761,0.8
2941,15772,0.8
2951,15764,0.8
2961,15605,0.8
2971,15669,0.8
2981,15731,0.8
2991,15761,0.8
3001,15734,0.8
3011,15767,0.8
3021,15691,0.8
3031,15762,0.8
3041,15761,0.8
3051,15749,0.8
3061,15783,0.8
3071,15746,0.8
3081,15793,0.8
3091,15748,0.8
3101,15761,0.8
3111,15761,0.8
3121,15793,0.8
3131,15777,0.8
3141,15581,0.8
3151,15541,0.8
3161,15651,0.8
3171,15665,0.8
3181,15634,0.8
3191,15580,0.8
3201,15664,0.8
3211,15762,0.8
3221,15700,0.8
3231,15579,0.8
3241,15529,0.8
3251,15530,0.8
3261,15524,0.8
3271,15498,0.8
3281,15521,0.8
3291,15521,0.8
3301,15747,0.8
3311,15698,0.8
3321,15751,0.8
3331,15706,0.8
3341,15774,0.8
3351,15715,0.8
3361,15658,0.8
3371,15629,0.8
3381,15676,0.8
3391,15679,0.8
3401,15523,0.8
3411,15527,0.8
3421,15533,0.8
3431,15584,0.8
3441,15543,0.8
3451,15694,0.8
3461,15712,0.8
3471,15521,0.8
3481,15428,0.8
3491,15367,0.8
3501,15361,0.8
3511,15418,0.8
