generation,num_individuals,maxm2
1,100,0
11,107,0.1
21,108,0.1
31,119,0.1
41,126,0.1
51,138,0.1
61,144,0.1
71,144,0.1
81,170,0.1
91,179,0.1
101,194,0.1
111,197,0.3
121,207,0.1
131,215,0.1
141,214,0.1
151,232,0.2
161,228,0.2
171,236,0.1
181,260,0.1
191,295,0.2
201,314,0.1
211,333,0.1
221,363,0.2
231,398,0.2
241,411,0.2
251,434,0.2
261,452,0.2
271,468,0.2
281,487,0.2
291,542,0.2
301,579,0.2
311,628,0.2
321,628,0.2
331,630,0.2
341,634,0.2
351,662,0.2
361,703,0.2
371,744,0.2
381,793,0.3
391,826,0.3
401,844,0.3
411,852,0.3
421,880,0.2
431,912,0.2
441,1013,0.2
451,1051,0.2
461,1110,0.2
471,1149,0.2
481,1229,0.2
491,1317,0.3
501,1365,0.2
511,1438,0.3
521,1518,0.2
531,1580,0.2
541,1676,0.2
551,1746,0.2
561,1840,0.2
571,1886,0.2
581,1952,0.3
591,2049,0.2
601,2172,0.3
611,2292,0.3
621,2334,0.3
631,2410,0.3
641,2483,0.3
651,2538,0.3
661,2606,0.3
671,2710,0.4
681,2827,0.4
691,2900,0.4
701,3053,0.4
711,3142,0.4
721,3275,0.4
731,3439,0.4
741,3521,0.4
751,3718,0.4
761,3829,0.4
771,3927,0.4
781,4128,0.3
791,4291,0.3
801,4446,0.3
811,4516,0.3
821,4719,0.3
831,4845,0.3
841,5012,0.3
851,5126,0.4
861,5288,0.4
871,5418,0.3
881,5537,0.3
891,5651,0.3
901,5781,0.4
911,5931,0.3
921,6147,0.3
931,6237,0.3
941,6403,0.3
951,6585,0.4
961,6697,0.3
971,6801,0.3
981,6867,0.3
991,6902,0.4
1001,7071,0.4
1011,7187,0.4
1021,7337,0.4
1031,7574,0.4
1041,7709,0.4
1051,7789,0.4
1061,7899,0.4
1071,8046,0.4
1081,8089,0.4
1091,8225,0.4
1101,8234,0.4
1111,8286,0.5
1121,8366,0.5
1131,8523,0.5
1141,8577,0.5
1151,8627,0.5
1161,8794,0.4
1171,8964,0.4
1181,8994,0.4
1191,9127,0.4
1201,9284,0.4
1211,9394,0.4
1221,9535,0.4
1231,9643,0.4
1241,9751,0.4
1251,9813,0.4
1261,9955,0.4
1271,10129,0.4
1281,10347,0.4
1291,10441,0.4
1301,10500,0.5
1311,10434,0.5
1321,10433,0.5
1331,10474,0.5
1341,10420,0.5
1351,10391,0.5
1361,10402,0.5
1371,10520,0.5
1381,10582,0.5
1391,10614,0.5
1401,10614,0.5
1411,10569,0.5
1421,10592,0.5
1431,10602,0.5
1441,10602,0.5
1451,10630,0.5
1461,10666,0.5
1471,10755,0.5
1481,10740,0.5
1491,10687,0.5
1501,10823,0.5
1511,10881,0.5
1521,11043,0.5
1531,11133,0.5
1541,11124,0.5
1551,11167,0.5
1561,11163,0.5
1571,11189,0.5
1581,11237,0.5
1591,11287,0.5
1601,11214,0.6
1611,11263,0.6
1621,11311,0.6
1631,11365,0.6
1641,11204,0.5
1651,11226,0.5
1661,11170,0.5
1671,11133,0.5
1681,11116,0.5
1691,11073,0.6
1701,10965,0.6
1711,10917,0.6
1721,10996,0.6
1731,11001,0.6
1741,11115,0.6
1751,11240,0.6
1761,11325,0.6
1771,11408,0.6
1781,11466,0.6
1791,11412,0.6
1801,11420,0.6
1811,11558,0.6
1821,11519,0.7
1831,11533,0.6
1841,11545,0.6
1851,11491,0.6
1861,11517,0.6
1871,11573,0.7
1881,11566,0.7
1891,11580,0.7
1901,11533,0.7
1911,11483,0.7
1921,11369,0.7
1931,11343,0.7
1941,11285,0.7
1951,11181,0.7
1961,11252,0.7
1971,11191,0.7
1981,11245,0.7
1991,11158,0.7
2001,11193,0.7
2011,11156,0.7
2021,11102,0.7
2031,11038,0.7
2041,11082,0.7
2051,11149,0.7
2061,11218,0.7
2071,11127,0.7
2081,11090,0.7
2091,11077,0.6
2101,10959,0.7
2111,10985,0.7
2121,11055,0.7
2131,11076,0.7
2141,11084,0.7
2151,11022,0.7
2161,10962,0.7
2171,10870,0.7
2181,10783,0.6
2191,10821,0.6
2201,10807,0.6
2211,10776,0.6
2221,10811,0.6
2231,10773,0.6
2241,10734,0.6
2251,10800,0.6
2261,10835,0.6
2271,10880,0.6
2281,10886,0.6
2291,10837,0.6
2301,10820,0.6
2311,10850,0.6
2321,10889,0.6
2331,10958,0.6
2341,11021,0.6
2351,11068,0.7
2361,11263,0.7
2371,11190,0.7
2381,11121,0.7
2391,11169,0.7
2401,11196,0.7
2411,11274,0.7
2421,11379,0.7
2431,11277,0.7
2441,11271,0.7
2451,11146,0.7
2461,11228,0.7
2471,11276,0.7
2481,11215,0.7
2491,11285,0.7
2501,11270,0.7
2511,11200,0.7
2521,11290,0.7
2531,11160,0.7
2541,11217,0.7
2551,11145,0.7
2561,11092,0.7
2571,11101,0.7
2581,11160,0.7
2591,11061,0.7
2601,11101,0.7
2611,10996,0.7
2621,10982,0.7
2631,11018,0.7
2641,11030,0.7
2651,11092,0.7
2661,11022,0.7
2671,10990,0.7
2681,10980,0.7
2691,10967,0.7
2701,11016,0.7
2711,11072,0.7
2721,11105,0.7
2731,10987,0.7
2741,11066,0.7
2751,11061,0.7
2761,11104,0.7
2771,11136,0.7
2781,11069,0.7
2791,11075,0.7
2801,11083,0.7
2811,11070,0.7
2821,11127,0.7
2831,11168,0.7
2841,11201,0.7
2851,11094,0.7
2861,11131,0.7
2871,11167,0.7
2881,11166,0.7
2891,11169,0.7
2901,11279,0.7
2911,11315,0.7
2921,11343,0.7
2931,11390,0.7
2941,11284,0.7
2951,11287,0.7
2961,11250,0.7
2971,11147,0.7
2981,11156,0.7
2991,11145,0.7
3001,11162,0.7
3011,11139,0.7
3021,11164,0.7
3031,11145,0.7
3041,11191,0.7
3051,11216,0.7
3061,11377,0.7
3071,11402,0.7
3081,11395,0.7
3091,11434,0.7
3101,11409,0.7
3111,11398,0.7
3121,11474,0.7
3131,11492,0.7
3141,11413,0.7
3151,11519,0.7
3161,11442,0.8
3171,11468,0.8
3181,11566,0.8
3191,11576,0.8
3201,11519,0.8
3211,11488,0.8
3221,11479,0.8
3231,11552,0.7
3241,11495,0.7
3251,11342,0.7
3261,11351,0.7
3271,11276,0.7
3281,11297,0.7
3291,11320,0.8
3301,11396,0.8
3311,11433,0.8
3321,11481,0.8
3331,11670,0.8
3341,11549,0.8
3351,11615,0.8
3361,11638,0.8
3371,11661,0.8
3381,11584,0.8
3391,11638,0.8
3401,11606,0.8
3411,11567,0.8
3421,11531,0.8
3431,11430,0.8
3441,11514,0.8
3451,11430,0.8
3461,11398,0.8
3471,11343,0.8
3481,11361,0.8
3491,11385,0.8
3501,11492,0.8
3511,11459,0.9
3521,11407,0.9
3531,11515,0.9
3541,11536,0.9
3551,11547,0.9
3561,11467,0.9
3571,11499,0.9
3581,11440,0.9
3591,11443,0.9
3601,11412,0.9
3611,11412,0.9
3621,11288,0.8
3631,11262,0.8
3641,11092,0.8
3651,11128,0.8
3661,11042,0.8
3671,11021,0.8
3681,11138,0.8
3691,11164,0.8
3701,11146,0.8
3711,11130,0.8
3721,11115,0.8
3731,11061,0.8
3741,10916,0.8
3751,10994,0.8
3761,11001,0.8
3771,10982,0.8
3781,10946,0.8
3791,11006,0.8
3801,11095,0.8
3811,11065,0.8
3821,11136,0.8
3831,11120,0.8
3841,11209,0.8
3851,11172,0.9
3861,11215,0.8
3871,11197,0.9
3881,11195,0.9
3891,11143,0.9
3901,11116,0.9
3911,11058,0.9
3921,10954,0.9
3931,11001,0.9
3941,10864,0.8
3951,10898,0.9
3961,10877,0.9
3971,10858,0.9
3981,10866,0.9
3991,10862,0.9
4001,10824,0.9
4011,10869,0.9
4021,10896,0.9
4031,11028,0.9
4041,11051,0.8
4051,11173,0.9
4061,11098,0.9
4071,11153,0.8
4081,11220,0.8
4091,11196,0.8
4101,11207,0.8
4111,11164,0.8
4121,11261,0.8
4131,11128,0.8
4141,11105,0.8
4151,11004,0.8
4161,11077,0.8
4171,11010,0.8
4181,10990,0.8
4191,10953,0.8
4201,10932,0.8
4211,10994,0.8
4221,11029,0.8
4231,11037,0.8
4241,10958,0.8
4251,11026,0.8
4261,11019,0.7
4271,11098,0.7
4281,11176,0.7
4291,11278,0.7
4301,11294,0.7
4311,11327,0.7
4321,11462,0.7
4331,11462,0.7
4341,11404,0.7
4351,11379,0.8
4361,11404,0.8
4371,11311,0.8
4381,11346,0.8
4391,11260,0.7
4401,11130,0.7
4411,11194,0.7
4421,11241,0.7
4431,11185,0.7
4441,11302,0.7
4451,11211,0.7
4461,11273,0.7
4471,11130,0.7
4481,11162,0.8
4491,11191,0.8
4501,11199,0.8
4511,11140,0.8
4521,11240,0.8
4531,11336,0.8
4541,11308,0.8
4551,11332,0.8
4561,11431,0.8
4571,11272,0.8
4581,11257,0.8
4591,11280,0.8
4601,11209,0.8
4611,11148,0.8
4621,11182,0.8
4631,11272,0.8
4641,11387,0.8
4651,11497,0.8
4661,11429,0.8
4671,11402,0.8
4681,11368,0.8
4691,11343,0.8
4701,11267,0.8
4711,11114,0.8
4721,11045,0.8
4731,11103,0.8
4741,11131,0.8
4751,11071,0.9
4761,11059,0.9
4771,10950,0.9
4781,10991,0.9
4791,10898,0.9
4801,10890,0.9
4811,10934,0.9
4821,11016,0.9
4831,11026,0.9
4841,11070,0.9
4851,11164,0.9
4861,11191,0.9
4871,11220,0.8
4881,11252,0.8
4891,11167,0.8
4901,11150,0.8
4911,11226,0.8
4921,11290,0.8
4931,11346,0.8
4941,11388,0.8
4951,11368,0.8
4961,11337,0.8
4971,11261,0.8
4981,11386,0.8
4991,11459,0.8
5001,11446,0.8
5011,11563,0.8
5021,11509,0.8
5031,11587,0.8
5041,11595,0.8
5051,11663,0.8
5061,11627,0.8
5071,11674,0.8
5081,11688,0.8
5091,11651,0.8
5101,11673,0.8
5111,11611,0.8
5121,11619,0.8
5131,11503,0.9
5141,11495,0.8
5151,11437,0.8
5161,11567,0.8
5171,11667,0.8
5181,11575,0.9
5191,11583,0.8
5201,11542,0.8
5211,11558,0.9
5221,11607,0.8
5231,11680,0.8
5241,11717,0.8
5251,11612,0.8
5261,11591,0.8
5271,11459,0.8
5281,11392,0.8
5291,11545,0.8
5301,11477,0.8
5311,11466,0.8
5321,11687,0.8
5331,11647,0.8
5341,11694,0.8
5351,11724,0.8
5361,11676,0.8
5371,11684,0.8
5381,11677,0.8
5391,11611,0.9
5401,11685,0.9
5411,11712,0.9
5421,11650,0.9
5431,11721,0.9
5441,11775,0.9
5451,11730,0.9
5461,11726,0.9
5471,11756,0.9
5481,11662,0.9
5491,11645,0.9
5501,11782,0.9
5511,11797,0.9
5521,11765,0.9
5531,11821,0.9
5541,11901,0.9
5551,11939,0.9
5561,11804,0.9
5571,11721,0.9
5581,11748,0.9
5591,11728,0.9
5601,11768,0.9
5611,11917,0.9
5621,11759,0.9
5631,11806,0.9
5641,11674,0.9
5651,11593,0.9
5661,11729,0.9
5671,11749,0.9
5681,11701,0.9
5691,11665,0.9
5701,11509,0.9
5711,11417,1
5721,11387,1
5731,11457,1
5741,11481,1
5751,11485,1
5761,11501,1
5771,11479,1
5781,11546,1
5791,11611,1
5801,11660,1
5811,11570,1
5821,11520,1
5831,11388,1
5841,11437,1
5851,11409,1
5861,11339,1
5871,11291,1
5881,11295,1
5891,11301,1
5901,11252,1
5911,11218,1
5921,11287,1
5931,11320,1
5941,11292,1
5951,11366,1
5961,11339,1
5971,11419,1
5981,11427,1
5991,11409,1
6001,11458,1
6011,11472,1
6021,11526,1
6031,11520,1
6041,11495,1
6051,11508,1
6061,11586,1
6071,11680,1
6081,11712,1
6091,11863,1
6101,11663,1
6111,11533,1
6121,11517,1
6131,11529,1
6141,11589,1
6151,11499,1
6161,11442,1
6171,11551,1
6181,11586,1
6191,11591,1
6201,11709,1
6211,11783,1
6221,11721,1
6231,11573,1
6241,11604,1
6251,11632,1
6261,11537,1
6271,11583,1
6281,11560,1
6291,11577,1
6301,11585,1
6311,11585,1
6321,11485,1
6331,11379,1
6341,11292,1
6351,11298,1
6361,11229,1
6371,11107,1
6381,11048,1
6391,11040,1
6401,11083,1
6411,11166,1
6421,11173,1
6431,11173,1
6441,11055,1
6451,11031,1
6461,11071,1
6471,11121,1
6481,11298,1
6491,11375,1
6501,11242,1
6511,11270,1
6521,11310,1
6531,11302,1
6541,11330,1
6551,11365,1
6561,11452,1
6571,11536,1
6581,11503,1
6591,11459,1
6601,11529,1
6611,11640,1
6621,11640,1
6631,11634,1
6641,11518,1
6651,11436,1
6661,11488,1
6671,11494,1
6681,11456,1
6691,11511,1
6701,11457,1
6711,11523,1
6721,11484,1
6731,11589,1
6741,11655,1
6751,11712,1
6761,11610,1
6771,11664,1
6781,11535,1
6791,11545,1
6801,11586,1
6811,11595,1
6821,11595,1
6831,11530,1
6841,11482,1
6851,11353,1
6861,11278,1
6871,11284,1
6881,11154,1
6891,11125,1
6901,11056,1
6911,11150,1
6921,11144,1
6931,11117,1
6941,11109,1
6951,11136,1
6961,11131,1
6971,11136,1.1
6981,11068,1.1
6991,11153,1.1
7001,11161,1.1
7011,11082,1.1
7021,11111,1.1
7031,11109,1.1
7041,11129,1.1
7051,11116,1.1
7061,11240,1.1
7071,11190,1.1
7081,11218,1.1
7091,11148,1.1
7101,11164,1.1
7111,11109,1.1
7121,11093,1.1
7131,11105,1.1
7141,11172,1.1
7151,11160,1.1
7161,11081,1.1
7171,11000,1.1
7181,10996,1.1
7191,11072,1.1
7201,11111,1.1
7211,11119,1.1
7221,11202,1.1
7231,11212,1.1
7241,11149,1.1
7251,11170,1.1
7261,11205,1.1
7271,11232,1.1
7281,11324,1.1
7291,11432,1.1
7301,11439,1.1
7311,11550,1.1
7321,11413,1.1
7331,11530,1.1
7341,11529,1.1
7351,11460,1.1
7361,11477,1.1
7371,11574,1.1
7381,11585,1.1
7391,11655,1.1
7401,11700,1.1
7411,11788,1.1
7421,11783,1.1
7431,11760,1.1
7441,11699,1.1
7451,11749,1.1
7461,11748,1.1
7471,11777,1.2
7481,11836,1.2
7491,11792,1.2
7501,11863,1.2
7511,11867,1.2
7521,11767,1.2
7531,11670,1.2
7541,11660,1.2
7551,11595,1.2
7561,11489,1.2
7571,11485,1.2
7581,11494,1.3
7591,11424,1.3
7601,11457,1.3
7611,11382,1.3
7621,11283,1.3
7631,11308,1.3
7641,11323,1.3
7651,11285,1.3
7661,11339,1.3
7671,11433,1.3
7681,11394,1.3
7691,11359,1.3
7701,11372,1.3
7711,11400,1.3
7721,11345,1.3
7731,11383,1.3
7741,11411,1.3
7751,11334,1.3
7761,11391,1.3
7771,11419,1.4
7781,11439,1.4
7791,11539,1.4
7801,11506,1.4
7811,11564,1.4
7821,11497,1.4
7831,11508,1.4
7841,11516,1.4
7851,11433,1.4
7861,11365,1.4
7871,11310,1.4
7881,11185,1.4
7891,11192,1.4
7901,11271,1.4
7911,11208,1.4
7921,11188,1.4
7931,11194,1.4
7941,11207,1.4
7951,11188,1.4
7961,11211,1.4
7971,11285,1.4
7981,11226,1.2
7991,11361,1.2
8001,11397,1.2
8011,11304,1.2
8021,11368,1.2
8031,11372,1.2
8041,11335,1.2
8051,11440,1.2
8061,11488,1.2
8071,11532,1.2
8081,11427,1.2
8091,11471,1.2
8101,11532,1.2
8111,11469,1.2
8121,11537,1.2
8131,11455,1.2
8141,11435,1.2
8151,11389,1.2
8161,11458,1.2
8171,11475,1.2
8181,11547,1.2
8191,11531,1.2
8201,11690,1.2
8211,11472,1.2
8221,11392,1.2
8231,11516,1.2
8241,11495,1.2
8251,11533,1.2
8261,11590,1.2
8271,11533,1.2
8281,11573,1.2
8291,11526,1.2
8301,11460,1.2
8311,11510,1.2
8321,11464,1.2
8331,11339,1.1
8341,11418,1.1
8351,11408,1.1
8361,11440,1.1
8371,11322,1.1
8381,11249,1.1
8391,11301,1.1
8401,11302,1.1
8411,11263,1.1
8421,11295,1.1
8431,11330,1.1
8441,11442,1.1
8451,11450,1.1
8461,11422,1.1
8471,11563,1.1
8481,11591,1.1
8491,11581,1.1
8501,11709,1.1
8511,11645,1.1
8521,11553,1.1
8531,11602,1.1
8541,11617,1.1
8551,11705,1.1
8561,11814,1.1
8571,11873,1.1
8581,11901,1.1
8591,11896,1.1
8601,12017,1.1
8611,12105,1.1
8621,12087,1.1
8631,12032,1.1
8641,11864,1.1
8651,11793,1.1
8661,11774,1.1
8671,11702,1.1
8681,11771,1.1
8691,11841,1
8701,11774,1
8711,11822,1.1
8721,11800,1.1
8731,11750,1.1
8741,11732,1.1
8751,11727,1.1
8761,11581,1.1
8771,11618,1.1
8781,11526,1.1
8791,11442,1.1
8801,11514,1.1
8811,11639,1.1
8821,11639,1.2
8831,11622,1.2
8841,11626,1.2
8851,11507,1.2
8861,11399,1.2
8871,11294,1.2
8881,11275,1.2
8891,11237,1.2
8901,11186,1.2
8911,11150,1.2
8921,11240,1.2
8931,11355,1.2
8941,11252,1.2
8951,11329,1.2
8961,11271,1.2
8971,11273,1.2
8981,11302,1.1
8991,11350,1.1
9001,11280,1.1
9011,11274,1.1
9021,11247,1.1
9031,11310,1.1
9041,11401,1.1
9051,11508,1.1
9061,11415,1.1
9071,11411,1.1
9081,11407,1.1
9091,11510,1.1
9101,11409,1.1
9111,11476,1.1
9121,11493,1.1
9131,11492,1.1
9141,11549,1.1
9151,11612,1.1
9161,11621,1.1
9171,11653,1.1
9181,11571,1.1
9191,11635,1.1
9201,11624,1.1
9211,11611,1.1
9221,11439,1.1
9231,11415,1.1
9241,11399,1.1
9251,11531,1.1
9261,11456,1.1
9271,11477,1.1
9281,11407,1.1
9291,11425,1.1
9301,11229,1.1
9311,11219,1.1
9321,11194,1.1
9331,11179,1.1
9341,11243,1.2
9351,11296,1.2
9361,11462,1.1
9371,11316,1.1
9381,11329,1.1
9391,11412,1.1
9401,11410,1.1
9411,11383,1.1
9421,11543,1.1
9431,11475,1.1
9441,11507,1.1
9451,11663,1.1
9461,11706,1.1
9471,11621,1.1
9481,11525,1.1
9491,11467,1.1
9501,11376,1.1
9511,11426,1.1
9521,11350,1.1
9531,11376,1.1
9541,11390,1.1
9551,11427,1.1
9561,11439,1.1
9571,11476,1.1
9581,11521,1.1
9591,11509,1.1
9601,11400,1.1
9611,11453,1.1
9621,11418,1.1
9631,11416,1.1
9641,11394,1.1
9651,11283,1.1
9661,11290,1.1
9671,11306,1.1
9681,11250,1.1
9691,11335,1.1
9701,11244,1.1
9711,11215,1.1
9721,11188,1.1
9731,11131,1.1
9741,11307,1.1
9751,11516,1.2
9761,11669,1.2
9771,11562,1.2
9781,11481,1.2
9791,11491,1.2
9801,11549,1.2
9811,11495,1.2
9821,11567,1.2
9831,11617,1.2
9841,11729,1.2
9851,11634,1.2
9861,11591,1.2
9871,11527,1.2
9881,11457,1.2
9891,11500,1.2
9901,11506,1.2
9911,11503,1.2
9921,11603,1.2
9931,11689,1.2
9941,11694,1.1
9951,11730,1.2
9961,11790,1.2
9971,11806,1.2
9981,12103,1.2
9991,12188,1.2
10001,12399,1.2
10011,12789,1.2
10021,13515,1.2
10031,14594,1.2
10041,15962,1.2
10051,17902,1.2
10061,20444,1.2
10071,24119,1.2
10081,28972,1.2
10091,35394,1.2
10101,43327,1.2
10111,52957,1.2
10121,64002,1.2
10131,75936,1.2
10141,88390,1.2
10151,101191,1.2
