generation,num_individuals,maxm2
1,100,0
11,106,0
21,116,0.1
31,101,0.1
41,94,0.1
51,99,0.1
61,96,0.1
71,88,0
81,97,0
91,99,0.1
101,102,0.1
111,113,0.1
121,107,0.1
131,109,0.2
141,106,0.2
151,101,0.2
161,104,0.1
171,107,0.1
181,113,0.1
191,126,0.1
201,134,0.1
211,128,0.1
221,126,0.1
231,122,0.1
241,124,0.1
251,141,0.1
261,142,0.1
271,144,0.2
281,137,0.1
291,137,0.1
301,132,0.1
311,121,0.1
321,122,0.1
331,112,0.1
341,106,0.1
351,106,0.1
361,109,0.1
371,112,0.1
381,119,0.1
391,132,0.1
401,123,0.1
411,111,0.1
421,97,0.1
431,91,0.1
441,89,0.1
451,101,0.1
461,99,0.1
471,102,0.1
481,102,0.1
491,112,0.1
501,111,0.2
511,102,0.2
521,104,0.2
531,103,0.2
541,99,0.2
551,92,0.2
561,97,0.2
571,83,0.2
581,75,0.1
591,71,0.1
601,67,0.1
611,75,0.1
621,80,0.1
631,72,0.1
641,72,0.1
651,86,0.1
661,78,0.1
671,78,0.1
681,84,0.1
691,94,0.2
701,83,0.1
711,75,0.2
721,77,0.2
731,76,0.2
741,71,0.2
751,62,0.2
761,60,0.2
771,56,0.2
781,56,0.2
791,65,0.2
801,65,0.2
811,62,0.2
821,62,0.2
831,65,0.2
841,62,0.2
851,60,0.2
861,55,0.2
871,62,0.2
881,58,0.2
891,60,0.2
901,60,0.2
911,60,0.2
921,58,0.2
931,59,0.2
941,53,0.2
951,50,0.2
961,50,0.2
971,44,0.2
981,49,0.2
991,55,0.1
1001,67,0.1
1011,62,0.1
1021,67,0.1
1031,61,0.1
1041,58,0.1
1051,66,0.1
1061,69,0.1
1071,68,0.1
1081,65,0
1091,66,0
1101,57,0
1111,55,0
1121,54,0
1131,48,0
1141,37,0
1151,35,0
1161,37,0
1171,35,0.1
1181,29,0.1
1191,33,0.1
1201,33,0.1
1211,36,0.1
1221,38,0.1
1231,36,0.1
1241,37,0.1
1251,45,0.1
1261,48,0.1
1271,44,0.1
1281,44,0.1
1291,51,0.1
1301,55,0.1
1311,51,0.1
1321,49,0.1
1331,42,0.1
1341,43,0.1
1351,36,0.1
1361,35,0.1
1371,32,0.1
1381,30,0.1
1391,37,0.1
1401,45,0.1
1411,38,0.1
1421,38,0.1
1431,42,0.1
1441,49,0.1
1451,47,0.1
1461,48,0.1
1471,46,0.1
1481,46,0.2
1491,45,0.2
1501,43,0.1
1511,40,0.1
1521,35,0.1
1531,40,0.1
1541,42,0.1
1551,46,0.1
1561,51,0.1
1571,55,0.1
1581,56,0.1
1591,56,0.1
1601,57,0.1
1611,68,0.1
1621,72,0.1
1631,76,0.1
1641,84,0.1
1651,81,0.1
1661,85,0.1
1671,91,0.1
1681,84,0.1
1691,82,0.1
1701,81,0.1
1711,88,0.1
1721,90,0.1
1731,86,0.1
1741,84,0.1
1751,83,0.1
1761,76,0.1
1771,86,0.1
1781,84,0.1
1791,97,0.1
1801,97,0.1
1811,95,0.1
1821,95,0.1
1831,109,0.1
1841,98,0.1
1851,104,0.1
1861,113,0.1
1871,107,0.1
1881,102,0.2
1891,96,0.2
1901,89,0.1
1911,99,0.1
1921,107,0.1
1931,102,0.1
1941,100,0.1
1951,99,0.1
1961,97,0.1
1971,79,0.1
1981,90,0.1
1991,95,0.1
2001,92,0.1
2011,78,0.1
2021,80,0.1
2031,79,0.1
2041,77,0.1
2051,81,0.1
2061,80,0.1
2071,77,0.1
2081,74,0.1
2091,81,0.2
2101,73,0.1
2111,71,0.2
2121,65,0.2
2131,66,0.1
2141,64,0.1
2151,54,0.1
2161,54,0.1
2171,56,0.1
2181,52,0.1
2191,45,0.1
2201,40,0.1
2211,32,0.1
2221,33,0.1
2231,32,0.1
2241,29,0.1
2251,29,0.1
2261,27,0.1
2271,32,0.1
2281,37,0.1
2291,33,0.1
2301,30,0.1
2311,28,0.1
2321,37,0.1
2331,31,0.1
2341,34,0.1
2351,37,0.2
2361,35,0.2
2371,36,0.2
2381,41,0.2
2391,38,0.2
2401,46,0.2
2411,45,0.2
2421,49,0.1
2431,53,0.1
2441,55,0.1
2451,57,0.1
2461,54,0.1
2471,60,0.1
2481,65,0.1
2491,58,0.1
2501,65,0.1
2511,67,0.1
2521,58,0.1
2531,60,0.1
2541,61,0.1
2551,61,0.1
2561,58,0.1
2571,67,0.2
2581,62,0.2
2591,57,0.2
2601,50,0.2
2611,54,0.2
2621,62,0.2
2631,57,0.2
2641,62,0.2
2651,56,0.2
2661,48,0.2
2671,52,0.2
2681,54,0.2
2691,54,0.2
2701,51,0.2
2711,54,0.2
2721,57,0.3
2731,57,0.3
2741,61,0.2
2751,54,0.2
2761,50,0.2
2771,51,0.2
2781,58,0.2
2791,64,0.2
2801,59,0.2
2811,63,0.2
2821,62,0.2
2831,68,0.2
2841,71,0.2
2851,74,0.2
2861,85,0.2
2871,82,0.2
2881,84,0.2
2891,85,0.2
2901,77,0.2
2911,71,0.2
2921,67,0.2
2931,65,0.2
2941,67,0.1
2951,62,0.1
2961,62,0.1
2971,57,0.1
2981,64,0.2
2991,64,0.2
3001,59,0.2
3011,63,0.2
3021,64,0.2
3031,67,0.2
3041,63,0.2
3051,67,0.2
3061,69,0.2
3071,72,0.2
3081,71,0.2
3091,64,0.2
3101,63,0.2
3111,67,0.2
3121,63,0.2
3131,64,0.2
3141,64,0.2
3151,67,0.2
3161,72,0.2
3171,78,0.2
3181,66,0.2
3191,68,0.2
3201,67,0.2
3211,72,0.2
3221,82,0.2
3231,77,0.2
3241,69,0.2
3251,81,0.2
3261,78,0.2
3271,76,0.2
3281,68,0.1
3291,63,0.1
3301,61,0.1
3311,65,0.2
3321,55,0.2
3331,60,0.2
3341,62,0.2
3351,67,0.2
3361,56,0.2
3371,56,0.2
3381,55,0.3
3391,57,0.2
3401,54,0.2
3411,58,0.2
3421,54,0.2
3431,56,0.2
3441,53,0.3
3451,48,0.3
3461,41,0.3
3471,43,0.3
3481,39,0.3
3491,42,0.3
