generation,num_individuals,maxm2
1,100,0
11,115,0
21,121,0
31,138,0
41,153,0.1
51,162,0.1
61,165,0.1
71,169,0.1
81,191,0.1
91,203,0.1
101,222,0.1
111,237,0.1
121,247,0.1
131,277,0.1
141,295,0.1
151,319,0.1
161,333,0.1
171,341,0.2
181,366,0.2
191,408,0.2
201,429,0.2
211,472,0.2
221,490,0.2
231,527,0.2
241,565,0.2
251,626,0.2
261,625,0.2
271,666,0.2
281,710,0.2
291,745,0.2
301,794,0.3
311,838,0.3
321,885,0.3
331,943,0.3
341,1004,0.3
351,1074,0.3
361,1102,0.3
371,1136,0.2
381,1257,0.2
391,1271,0.2
401,1326,0.2
411,1419,0.2
421,1495,0.2
431,1556,0.2
441,1662,0.2
451,1721,0.2
461,1847,0.2
471,2002,0.2
481,2121,0.2
491,2234,0.2
501,2345,0.2
511,2487,0.3
521,2665,0.3
531,2825,0.3
541,3062,0.3
551,3182,0.3
561,3380,0.3
571,3636,0.3
581,3855,0.3
591,4093,0.4
601,4294,0.4
611,4514,0.4
621,4754,0.4
631,4956,0.4
641,5249,0.4
651,5521,0.4
661,5764,0.4
671,6008,0.4
681,6271,0.4
691,6578,0.4
701,6810,0.4
711,7162,0.4
721,7467,0.4
731,7642,0.4
741,7975,0.4
751,8131,0.4
761,8374,0.5
771,8579,0.5
781,8853,0.5
791,9168,0.5
801,9400,0.4
811,9749,0.4
821,10085,0.4
831,10453,0.5
841,10724,0.5
851,10925,0.5
861,11157,0.5
871,11456,0.5
881,11613,0.4
891,11778,0.4
901,12023,0.4
911,12341,0.5
921,12575,0.5
931,12890,0.5
941,12927,0.5
951,13020,0.6
961,13117,0.6
971,13367,0.6
981,13418,0.6
991,13476,0.6
1001,13440,0.6
1011,13436,0.6
