generation,num_individuals,maxm2
1,100,0
11,122,0
21,136,0
31,149,0
41,169,0.1
51,168,0.1
61,172,0.1
71,177,0.1
81,190,0.1
91,190,0.1
101,196,0.1
111,206,0.2
121,215,0.2
131,219,0.2
141,229,0.2
151,247,0.2
161,263,0.2
171,286,0.2
181,311,0.2
191,347,0.2
201,344,0.2
211,392,0.2
221,402,0.1
231,410,0.1
241,425,0.2
251,431,0.2
261,467,0.2
271,497,0.2
281,506,0.2
291,555,0.2
301,612,0.2
311,658,0.2
321,701,0.2
331,738,0.2
341,791,0.2
351,879,0.2
361,892,0.2
371,896,0.2
381,909,0.2
391,961,0.2
401,1009,0.2
411,1049,0.2
421,1087,0.2
431,1159,0.2
441,1214,0.2
451,1292,0.2
461,1352,0.2
471,1414,0.2
481,1467,0.2
491,1564,0.3
501,1595,0.3
511,1707,0.3
521,1820,0.3
531,1925,0.3
541,2051,0.3
551,2180,0.3
561,2223,0.3
571,2316,0.3
581,2423,0.3
591,2565,0.3
601,2702,0.3
611,2789,0.3
621,2935,0.3
631,3081,0.3
641,3179,0.3
651,3339,0.3
661,3620,0.4
671,3845,0.4
681,3964,0.4
691,4129,0.4
701,4330,0.4
711,4518,0.4
721,4684,0.4
731,4874,0.4
741,5057,0.4
751,5356,0.4
761,5501,0.4
771,5756,0.4
781,5952,0.4
791,6152,0.4
801,6342,0.4
811,6569,0.4
821,6857,0.4
831,7062,0.4
841,7228,0.4
851,7404,0.4
861,7602,0.4
871,7728,0.4
881,7899,0.4
891,8152,0.4
901,8410,0.4
911,8559,0.4
921,8742,0.4
931,8895,0.4
941,9059,0.4
951,9207,0.4
961,9408,0.4
971,9543,0.4
981,9676,0.5
991,9866,0.5
1001,10115,0.5
1011,10224,0.5
1021,10463,0.5
1031,10426,0.5
1041,10523,0.5
1051,10609,0.5
1061,10661,0.5
1071,10806,0.5
1081,10895,0.5
1091,10939,0.5
1101,10954,0.5
1111,11181,0.5
1121,11280,0.5
1131,11193,0.5
1141,11348,0.5
1151,11359,0.5
1161,11561,0.5
1171,11623,0.5
1181,11850,0.5
1191,11824,0.5
1201,11840,0.5
1211,12044,0.5
1221,12085,0.5
1231,12229,0.5
1241,12407,0.6
1251,12477,0.6
1261,12615,0.6
1271,12620,0.6
1281,12821,0.6
1291,12907,0.6
1301,12935,0.6
1311,13073,0.6
1321,13149,0.6
1331,13078,0.6
1341,13056,0.6
1351,13054,0.6
1361,13045,0.6
1371,13139,0.6
1381,13120,0.6
1391,13115,0.6
1401,13145,0.6
1411,13188,0.6
1421,13232,0.6
1431,13135,0.6
1441,13049,0.6
1451,13128,0.6
1461,13101,0.6
1471,13152,0.6
1481,13159,0.6
1491,13151,0.5
1501,13190,0.5
1511,13257,0.5
1521,13202,0.5
1531,13149,0.5
1541,13203,0.5
1551,13384,0.5
1561,13311,0.5
1571,13349,0.5
1581,13454,0.5
1591,13339,0.6
1601,13377,0.6
1611,13370,0.6
1621,13347,0.6
1631,13518,0.6
1641,13627,0.6
1651,13586,0.6
1661,13481,0.6
1671,13534,0.6
1681,13419,0.6
1691,13449,0.6
1701,13412,0.6
1711,13376,0.6
1721,13340,0.6
1731,13422,0.6
1741,13422,0.6
1751,13469,0.6
1761,13454,0.6
1771,13437,0.6
1781,13678,0.6
1791,13741,0.6
1801,13651,0.6
1811,13671,0.6
1821,13639,0.6
1831,13594,0.6
1841,13719,0.6
1851,13759,0.7
1861,13712,0.8
