generation,num_individuals,maxm2
1,100,0
11,110,0.1
21,120,0.2
31,136,0.2
41,157,0.2
51,164,0.2
61,181,0.2
71,196,0.2
81,212,0.2
91,226,0.2
101,254,0.2
111,280,0.2
121,290,0.2
131,314,0.2
141,328,0.2
151,348,0.3
161,376,0.2
171,409,0.2
181,410,0.2
191,425,0.2
201,456,0.2
211,465,0.2
221,514,0.2
231,575,0.2
241,596,0.2
251,638,0.2
261,657,0.2
271,695,0.2
281,734,0.2
291,773,0.2
301,771,0.2
311,802,0.2
321,812,0.2
331,868,0.2
341,922,0.2
351,995,0.2
361,1051,0.2
371,1106,0.2
381,1169,0.3
391,1201,0.3
401,1246,0.3
411,1297,0.3
421,1315,0.3
431,1366,0.3
441,1396,0.3
451,1447,0.3
461,1498,0.3
471,1606,0.3
481,1681,0.3
491,1767,0.3
501,1888,0.3
511,1982,0.3
521,2083,0.3
531,2186,0.3
541,2228,0.3
551,2278,0.3
561,2397,0.3
571,2489,0.3
581,2633,0.3
591,2728,0.3
601,2901,0.4
611,2990,0.4
621,3103,0.4
631,3227,0.4
641,3298,0.4
651,3422,0.4
661,3500,0.4
671,3644,0.4
681,3806,0.4
691,3942,0.4
701,4093,0.3
711,4328,0.3
721,4373,0.3
731,4503,0.3
741,4556,0.4
751,4748,0.4
761,4939,0.4
771,5016,0.4
781,5072,0.4
791,5197,0.4
801,5341,0.4
811,5455,0.4
821,5592,0.4
831,5677,0.4
841,5770,0.4
851,5945,0.4
861,6077,0.4
871,6142,0.4
881,6279,0.4
891,6480,0.4
901,6591,0.4
911,6704,0.4
921,6899,0.4
931,6924,0.4
941,7077,0.4
951,7184,0.4
961,7300,0.4
971,7475,0.4
981,7626,0.4
991,7701,0.4
1001,7808,0.4
1011,7886,0.4
1021,7983,0.5
1031,8095,0.5
1041,8263,0.4
1051,8416,0.4
1061,8596,0.4
1071,8704,0.4
1081,8903,0.4
1091,8964,0.4
1101,9091,0.4
1111,9240,0.4
1121,9306,0.4
1131,9368,0.4
1141,9407,0.4
1151,9596,0.4
1161,9759,0.4
1171,9777,0.4
1181,9844,0.4
1191,9902,0.4
1201,9902,0.5
1211,10029,0.5
1221,10061,0.5
1231,10118,0.5
1241,10194,0.5
1251,10337,0.5
1261,10472,0.5
1271,10656,0.5
1281,10627,0.5
1291,10637,0.5
1301,10725,0.5
1311,10785,0.5
1321,10747,0.5
1331,10639,0.5
1341,10565,0.5
1351,10570,0.5
1361,10597,0.5
1371,10612,0.5
1381,10606,0.5
1391,10715,0.5
1401,10863,0.5
1411,10881,0.5
1421,10942,0.5
1431,10925,0.5
1441,10960,0.5
1451,11072,0.5
1461,11107,0.5
1471,11131,0.5
1481,11142,0.5
1491,11224,0.5
1501,11353,0.5
1511,11266,0.5
1521,11246,0.5
1531,11178,0.5
1541,11185,0.5
1551,11139,0.5
1561,11187,0.5
1571,11165,0.5
1581,11269,0.5
1591,11244,0.5
1601,11205,0.5
1611,11169,0.5
1621,11327,0.5
1631,11395,0.5
1641,11419,0.5
1651,11382,0.6
1661,11415,0.6
1671,11494,0.5
1681,11487,0.5
1691,11407,0.5
1701,11440,0.5
1711,11434,0.5
1721,11380,0.5
1731,11300,0.5
1741,11376,0.5
1751,11428,0.5
1761,11468,0.5
1771,11427,0.5
1781,11417,0.5
1791,11468,0.5
1801,11474,0.5
1811,11507,0.5
1821,11525,0.5
1831,11552,0.6
1841,11491,0.6
1851,11475,0.6
1861,11437,0.6
1871,11373,0.6
1881,11417,0.6
1891,11412,0.6
1901,11443,0.6
1911,11403,0.6
1921,11332,0.6
1931,11309,0.6
1941,11388,0.6
1951,11437,0.6
1961,11427,0.6
1971,11339,0.6
1981,11363,0.6
1991,11209,0.6
2001,11244,0.7
2011,11056,0.6
2021,11101,0.6
2031,11058,0.6
2041,11040,0.6
2051,11059,0.6
2061,11080,0.6
2071,11122,0.6
2081,11176,0.6
2091,11127,0.6
2101,11133,0.6
2111,11235,0.7
2121,11171,0.7
2131,11049,0.7
2141,11078,0.7
2151,11078,0.7
2161,11085,0.7
2171,11125,0.7
2181,11233,0.7
2191,11253,0.7
2201,11277,0.7
2211,11294,0.7
2221,11246,0.7
2231,11196,0.7
2241,11243,0.7
2251,11115,0.7
2261,11072,0.7
2271,11301,0.7
2281,11186,0.7
2291,11075,0.7
2301,11114,0.7
2311,11291,0.7
2321,11243,0.6
2331,11239,0.6
2341,11313,0.6
2351,11320,0.6
2361,11345,0.6
2371,11300,0.6
2381,11296,0.6
2391,11292,0.6
2401,11148,0.6
2411,11171,0.6
2421,11058,0.6
2431,11103,0.7
2441,11023,0.6
2451,11066,0.6
2461,11099,0.6
2471,11064,0.6
2481,11001,0.6
2491,11053,0.6
2501,10942,0.6
2511,10998,0.7
2521,11045,0.7
2531,10974,0.7
2541,11122,0.7
2551,11192,0.6
2561,11173,0.6
2571,11113,0.6
2581,11229,0.6
2591,11250,0.6
2601,11262,0.6
2611,11249,0.6
2621,11284,0.7
2631,11358,0.7
2641,11217,0.7
2651,11274,0.7
2661,11238,0.7
2671,11220,0.7
2681,11047,0.7
2691,10970,0.7
2701,11097,0.7
2711,11186,0.7
2721,11196,0.8
2731,11113,0.7
2741,11114,0.7
2751,11174,0.7
2761,11134,0.7
2771,11061,0.7
2781,11074,0.7
2791,11271,0.7
2801,11155,0.7
2811,11181,0.8
2821,11316,0.8
2831,11450,0.8
2841,11526,0.8
2851,11599,0.8
2861,11529,0.8
2871,11494,0.8
2881,11534,0.8
2891,11688,0.8
2901,11626,0.7
2911,11705,0.7
2921,11624,0.7
2931,11642,0.7
2941,11600,0.7
2951,11413,0.7
