generation,num_individuals,maxm2
1,100,0
11,98,0.1
21,89,0.1
31,89,0.1
41,80,0.1
51,87,0.1
61,85,0.1
71,85,0.1
81,97,0.1
91,88,0.2
101,94,0.2
111,103,0.1
121,105,0.1
131,117,0.1
141,116,0.1
151,120,0.1
161,126,0.1
171,130,0.1
181,149,0.1
191,160,0.1
201,148,0.1
211,140,0.1
221,135,0.1
231,143,0.1
241,147,0.1
251,141,0.1
261,131,0.1
271,133,0.1
281,138,0.1
291,158,0.1
301,160,0.1
311,174,0.1
321,190,0.1
331,204,0.1
341,233,0.1
351,232,0.1
361,226,0.1
371,231,0.1
381,227,0.2
391,244,0.1
401,254,0.1
411,258,0.1
421,261,0.1
431,255,0.1
441,260,0.1
451,279,0.1
461,273,0.1
471,279,0.1
481,275,0.2
491,289,0.2
501,287,0.2
511,287,0.2
521,290,0.1
531,311,0.2
541,321,0.2
551,305,0.2
561,299,0.2
571,301,0.2
581,310,0.3
591,322,0.3
601,326,0.3
611,342,0.3
621,350,0.2
631,363,0.2
641,375,0.2
651,347,0.3
661,348,0.3
671,355,0.3
681,363,0.3
691,372,0.3
701,384,0.3
711,394,0.3
721,424,0.3
731,446,0.3
741,453,0.3
751,481,0.3
761,482,0.3
771,491,0.3
781,492,0.3
791,506,0.3
801,507,0.3
811,499,0.3
821,483,0.3
831,463,0.3
841,499,0.3
851,484,0.3
861,511,0.3
871,534,0.3
881,551,0.3
891,540,0.3
901,547,0.3
911,544,0.3
921,556,0.3
931,567,0.3
941,546,0.3
951,542,0.3
961,536,0.3
971,550,0.3
981,575,0.3
991,565,0.3
1001,550,0.3
1011,559,0.3
1021,563,0.3
1031,592,0.3
1041,590,0.3
1051,603,0.3
1061,606,0.3
1071,622,0.3
1081,650,0.3
1091,700,0.3
1101,702,0.3
1111,706,0.3
1121,721,0.3
1131,726,0.3
1141,769,0.3
1151,802,0.3
1161,834,0.3
1171,876,0.3
1181,893,0.3
1191,922,0.3
1201,955,0.3
1211,999,0.3
1221,987,0.3
1231,1044,0.3
1241,1033,0.3
1251,1006,0.3
1261,1049,0.3
1271,1063,0.3
1281,1112,0.3
1291,1133,0.3
1301,1149,0.3
1311,1153,0.4
1321,1147,0.4
1331,1158,0.4
1341,1171,0.4
1351,1156,0.4
1361,1161,0.4
1371,1146,0.4
1381,1192,0.4
1391,1262,0.4
1401,1299,0.4
1411,1266,0.4
1421,1263,0.4
1431,1297,0.5
1441,1288,0.5
1451,1282,0.4
1461,1282,0.4
1471,1294,0.4
1481,1263,0.4
1491,1284,0.4
1501,1358,0.4
1511,1360,0.4
1521,1394,0.4
1531,1492,0.4
1541,1495,0.4
1551,1499,0.4
1561,1531,0.4
1571,1583,0.4
1581,1650,0.4
1591,1656,0.4
1601,1677,0.4
1611,1680,0.4
1621,1692,0.4
1631,1716,0.4
1641,1759,0.4
1651,1792,0.4
1661,1812,0.4
1671,1866,0.4
1681,1938,0.4
1691,1978,0.4
1701,2004,0.4
1711,2040,0.5
1721,2053,0.4
1731,2042,0.4
1741,2052,0.4
1751,2056,0.4
1761,2074,0.4
1771,2101,0.4
1781,2070,0.4
1791,2059,0.4
1801,2183,0.4
1811,2243,0.4
1821,2315,0.4
1831,2340,0.4
1841,2420,0.4
1851,2449,0.4
1861,2467,0.5
1871,2526,0.5
1881,2541,0.5
1891,2579,0.5
1901,2636,0.5
1911,2692,0.6
1921,2769,0.6
1931,2799,0.6
1941,2823,0.6
1951,2862,0.6
1961,2880,0.6
1971,2945,0.6
1981,2955,0.6
1991,3034,0.6
2001,3081,0.6
2011,3126,0.6
2021,3186,0.6
2031,3287,0.6
2041,3352,0.6
2051,3335,0.6
2061,3355,0.6
2071,3403,0.6
2081,3392,0.6
2091,3405,0.6
