generation,num_individuals,maxm2
1,100,0
11,109,0.1
21,94,0.1
31,98,0.1
41,95,0.1
51,98,0.1
61,95,0.1
71,82,0.1
81,87,0.1
91,94,0.1
101,101,0.1
111,103,0.1
121,95,0.1
131,98,0.1
141,92,0.1
151,94,0.1
161,110,0.2
171,103,0.2
181,112,0.2
191,109,0.2
201,108,0.2
211,121,0.2
221,132,0.2
231,129,0.2
241,141,0.2
251,147,0.2
261,151,0.2
271,152,0.2
281,139,0.2
291,145,0.2
301,158,0.2
311,152,0.2
321,159,0.2
331,145,0.2
341,144,0.2
351,149,0.2
361,149,0.2
371,154,0.2
381,145,0.2
391,143,0.2
401,157,0.2
411,167,0.2
421,172,0.2
431,156,0.2
441,161,0.2
451,148,0.2
461,156,0.2
471,158,0.2
481,161,0.2
491,168,0.2
501,169,0.2
511,164,0.2
521,168,0.2
531,154,0.2
541,168,0.2
551,166,0.2
561,156,0.2
571,157,0.2
581,153,0.2
591,167,0.2
601,166,0.2
611,165,0.2
621,156,0.2
631,148,0.2
641,157,0.2
651,169,0.2
661,171,0.2
671,179,0.2
681,185,0.2
691,191,0.3
701,183,0.3
711,190,0.3
721,190,0.3
731,194,0.3
741,174,0.3
751,187,0.3
761,199,0.3
771,212,0.3
781,231,0.3
791,245,0.3
801,249,0.3
811,243,0.3
821,241,0.2
831,232,0.2
841,249,0.2
851,236,0.2
861,224,0.2
871,225,0.2
881,221,0.2
891,232,0.2
901,223,0.2
911,215,0.2
921,234,0.2
931,236,0.2
941,230,0.2
951,228,0.2
961,232,0.2
971,229,0.2
981,238,0.2
991,241,0.3
1001,253,0.3
1011,259,0.3
1021,257,0.3
1031,259,0.3
1041,234,0.2
1051,229,0.2
1061,225,0.2
1071,218,0.2
1081,205,0.2
1091,212,0.2
1101,211,0.2
1111,203,0.2
1121,209,0.2
1131,201,0.2
1141,215,0.2
1151,213,0.2
1161,204,0.2
1171,227,0.2
1181,231,0.2
1191,228,0.2
1201,243,0.2
1211,250,0.3
1221,241,0.2
1231,258,0.2
1241,271,0.3
1251,267,0.3
1261,264,0.3
1271,268,0.3
1281,267,0.3
1291,255,0.3
1301,292,0.3
1311,301,0.3
1321,294,0.3
1331,311,0.3
1341,319,0.3
1351,306,0.3
1361,302,0.3
1371,317,0.4
1381,310,0.4
1391,318,0.3
1401,332,0.3
1411,338,0.3
1421,362,0.3
1431,366,0.3
1441,361,0.3
1451,365,0.3
1461,353,0.3
1471,343,0.3
1481,365,0.3
1491,355,0.3
1501,321,0.3
1511,328,0.3
1521,329,0.3
1531,344,0.3
1541,351,0.3
1551,353,0.3
1561,369,0.3
1571,372,0.3
1581,379,0.3
1591,403,0.4
1601,413,0.3
1611,409,0.3
1621,443,0.3
1631,445,0.3
1641,464,0.4
1651,476,0.4
1661,474,0.4
1671,492,0.3
1681,507,0.3
1691,478,0.3
1701,455,0.3
1711,447,0.3
1721,446,0.3
1731,452,0.3
1741,483,0.3
1751,493,0.4
1761,537,0.4
1771,569,0.4
1781,568,0.4
1791,577,0.4
1801,599,0.4
1811,630,0.4
1821,631,0.3
1831,641,0.3
1841,655,0.4
1851,648,0.4
1861,657,0.4
1871,647,0.4
1881,668,0.4
1891,678,0.4
1901,667,0.4
1911,686,0.4
1921,643,0.4
1931,683,0.4
1941,707,0.4
1951,717,0.4
1961,722,0.4
1971,719,0.4
1981,747,0.4
1991,752,0.4
2001,739,0.4
2011,749,0.4
2021,760,0.4
2031,738,0.4
2041,709,0.4
2051,714,0.4
2061,704,0.4
2071,778,0.4
2081,786,0.4
2091,775,0.4
2101,783,0.4
2111,747,0.4
2121,772,0.4
2131,795,0.4
2141,833,0.4
2151,840,0.4
2161,826,0.4
2171,831,0.4
2181,876,0.4
2191,903,0.4
2201,921,0.4
2211,889,0.4
2221,913,0.4
2231,947,0.4
2241,967,0.5
2251,1002,0.5
2261,991,0.5
2271,1016,0.5
2281,1060,0.5
2291,1035,0.5
2301,1041,0.5
2311,1064,0.5
2321,1118,0.5
2331,1121,0.5
2341,1131,0.5
2351,1159,0.5
2361,1170,0.5
2371,1213,0.5
2381,1207,0.4
2391,1197,0.4
2401,1245,0.4
2411,1229,0.5
2421,1231,0.5
2431,1228,0.5
2441,1235,0.5
2451,1269,0.5
2461,1271,0.5
2471,1282,0.5
2481,1274,0.5
2491,1296,0.5
2501,1317,0.5
2511,1379,0.5
2521,1389,0.5
2531,1419,0.5
2541,1414,0.5
2551,1401,0.5
2561,1415,0.5
2571,1421,0.6
2581,1456,0.6
2591,1485,0.6
2601,1523,0.6
2611,1521,0.6
2621,1559,0.6
2631,1594,0.6
2641,1600,0.5
2651,1602,0.5
2661,1608,0.5
2671,1632,0.5
2681,1632,0.5
2691,1648,0.5
2701,1668,0.5
2711,1708,0.5
2721,1787,0.5
2731,1835,0.5
2741,1850,0.5
2751,1841,0.5
2761,1864,0.5
2771,1922,0.5
2781,1890,0.5
2791,1848,0.5
2801,1863,0.5
2811,1904,0.5
2821,1931,0.5
2831,1945,0.5
2841,1985,0.5
2851,2010,0.5
2861,2042,0.5
2871,2072,0.5
2881,2152,0.6
2891,2207,0.6
2901,2218,0.6
2911,2309,0.6
2921,2358,0.6
2931,2383,0.7
2941,2392,0.6
2951,2337,0.6
2961,2382,0.6
2971,2355,0.6
2981,2340,0.6
2991,2380,0.6
3001,2413,0.6
3011,2438,0.6
3021,2457,0.6
