generation,num_individuals
3071,17489
3081,17494
3091,17457
3101,17533
3111,17377
3121,17336
3131,17115
3141,17095
3151,17116
3161,17109
3171,17106
3181,17244
3191,17265
3201,17270
3211,17328
3221,17318
3231,17174
3241,17208
3251,17199
3261,17137
3271,17108
3281,17249
3291,17150
3301,17249
3311,17094
3321,16940
3331,17047
3341,17067
3351,17091
3361,16958
3371,17038
3381,17110
3391,17034
3401,16933
3411,16878
3421,16766
3431,16804
3441,16679
3451,16550
3461,16672
3471,16778
3481,16688
3491,16739
3501,16731
3511,16828
3521,16917
3531,16971
3541,17038
3551,17061
3561,17021
3571,16959
3581,17006
3591,17178
3601,17116
3611,17130
3621,16913
3631,16850
3641,16981
3651,17133
3661,17142
3671,17226
3681,17129
3691,17186
3701,17244
3711,17332
3721,17418
3731,17500
3741,17477
3751,17428
3761,17335
3771,17449
3781,17482
3791,17426
3801,17440
3811,17461
3821,17490
3831,17440
3841,17505
3851,17556
3861,17397
3871,17397
3881,17440
3891,17524
3901,17399
3911,17302
3921,17308
3931,17157
3941,17337
3951,17175
3961,17260
3971,17255
3981,17261
3991,17304
4001,17400
4011,17352
4021,17366
4031,17443
4041,17320
4051,17329
4061,17351
4071,17379
4081,17460
4091,17491
4101,17450
4111,17312
4121,17349
4131,17079
4141,17204
4151,17301
4161,17290
4171,17258
4181,17271
4191,17260
4201,17295
4211,17266
4221,17265
4231,17309
4241,17201
4251,17176
4261,17256
4271,17353
4281,17356
4291,17293
4301,17325
4311,17245
4321,17217
4331,17244
4341,17206
4351,17180
4361,17122
4371,17306
4381,17310
4391,17269
4401,17407
4411,17285
4421,17265
4431,17320
4441,17261
4451,17349
4461,17517
4471,17540
4481,17535
4491,17557
4501,17451
4511,17407
4521,17413
4531,17461
4541,17503
4551,17475
4561,17447
4571,17383
4581,17466
4591,17475
4601,17516
4611,17550
4621,17557
4631,17637
4641,17679
4651,17628
4661,17577
4671,17591
4681,17676
4691,17909
4701,17901
4711,17979
4721,18013
4731,18052
4741,18058
4751,18120
4761,18053
4771,18015
4781,18006
4791,17891
4801,17893
4811,17810
4821,17830
4831,17873
4841,17758
4851,17714
4861,17785
4871,17798
4881,17647
4891,17604
4901,17563
4911,17688
4921,17698
4931,17759
4941,17591
4951,17663
4961,17621
4971,17628
4981,17560
4991,17424
5001,17423
5011,17478
5021,17544
5031,17424
5041,17507
5051,17383
5061,17225
5071,17274
5081,17395
5091,17488
5101,17429
5111,17362
5121,17536
5131,17470
5141,17333
5151,17437
5161,17441
5171,17423
5181,17448
5191,17561
5201,17614
5211,17620
5221,17601
5231,17596
5241,17714
5251,17649
5261,17706
5271,17846
5281,17860
5291,17865
5301,17645
5311,17642
5321,17660
5331,17811
5341,17794
5351,17821
5361,17688
5371,17829
5381,17711
5391,17671
5401,17778
5411,17721
5421,17586
5431,17517
5441,17557
5451,17494
5461,17506
5471,17404
5481,17552
5491,17557
5501,17527
5511,17468
5521,17382
5531,17494
5541,17562
5551,17565
5561,17444
5571,17456
5581,17544
5591,17567
5601,17567
5611,17545
5621,17597
5631,17544
5641,17577
5651,17611
5661,17768
5671,17789
5681,17669
5691,17595
5701,17639
5711,17757
5721,17736
5731,17628
5741,17461
5751,17394
5761,17318
5771,17211
5781,17298
5791,17239
5801,17196
5811,17180
5821,17200
5831,17180
5841,17353
5851,17401
5861,17448
5871,17510
5881,17422
5891,17321
5901,17404
5911,17423
5921,17265
5931,17143
5941,17216
5951,17133
5961,17159
5971,17189
5981,17246
5991,17337
6001,17503
6011,17528
6021,17552
6031,17595
6041,17573
6051,17642
6061,17729
6071,17629
6081,17519
6091,17477
6101,17682
6111,17641
6121,17543
6131,17571
6141,17513
6151,17600
6161,17556
6171,17503
6181,17563
6191,17683
6201,17569
6211,17682
6221,17795
6231,17713
6241,17707
6251,17598
6261,17638
6271,17469
6281,17433
6291,17393
6301,17268
6311,17403
6321,17508
6331,17408
6341,17379
6351,17431
6361,17535
6371,17606
6381,17544
6391,17553
6401,17582
6411,17522
6421,17437
6431,17466
6441,17438
6451,17508
6461,17658
6471,17663
6481,17606
6491,17591
6501,17560
6511,17678
6521,17678
6531,17583
6541,17518
6551,17653
6561,17700
6571,17626
6581,17563
6591,17556
6601,17479
6611,17519
6621,17586
6631,17573
6641,17527
6651,17371
6661,17316
6671,17255
6681,17347
6691,17345
6701,17376
6711,17349
6721,17254
6731,17230
6741,17209
6751,16987
6761,17130
6771,17138
6781,17152
6791,17277
6801,17176
6811,17107
6821,16977
6831,16971
6841,17006
6851,17132
6861,17116
6871,17140
6881,17134
6891,17072
6901,17071
6911,17150
6921,17144
6931,17183
6941,17311
6951,17281
6961,17360
6971,17488
6981,17423
6991,17168
7001,17320
7011,17215
7021,17279
7031,17190
7041,17373
7051,17353
7061,17405
7071,17393
7081,17411
7091,17484
7101,17544
7111,17608
7121,17588
7131,17662
7141,17554
7151,17725
7161,17720
7171,17881
7181,17826
7191,17659
7201,17754
7211,17689
7221,17708
7231,17806
7241,17867
7251,17736
7261,17737
7271,17616
7281,17660
7291,17645
7301,17621
7311,17661
7321,17740
7331,17790
7341,17844
7351,17812
7361,17850
7371,17818
7381,17683
7391,17659
7401,17623
7411,17540
7421,17724
7431,17687
7441,17539
7451,17533
7461,17507
7471,17381
7481,17371
7491,17493
7501,17586
7511,17439
7521,17353
7531,17414
7541,17427
7551,17377
7561,17225
7571,17051
7581,17112
7591,17293
7601,17209
7611,17236
7621,17298
7631,17295
7641,17337
7651,17347
7661,17319
7671,17362
7681,17227
7691,17249
7701,17186
7711,17017
7721,17087
7731,17174
7741,17097
7751,17067
7761,17069
7771,16945
7781,16936
7791,16907
7801,17005
7811,16972
7821,17047
7831,17057
7841,16935
7851,16939
7861,17079
7871,17082
7881,17039
7891,17066
7901,17147
7911,17101
7921,17100
7931,17107
7941,17079
7951,17116
7961,17021
7971,17172
7981,17271
7991,17297
8001,17333
8011,17299
8021,17377
8031,17357
8041,17298
8051,17286
8061,17377
8071,17335
8081,17209
8091,17261
8101,17199
8111,17075
8121,17084
8131,17166
8141,17035
8151,17105
8161,17207
8171,17223
8181,17301
8191,17208
8201,17421
8211,17335
8221,17301
8231,17371
8241,17257
8251,17335
8261,17344
8271,17225
8281,17313
8291,17417
8301,17373
8311,17349
8321,17440
8331,17309
8341,17340
8351,17268
8361,17391
8371,17407
8381,17429
8391,17434
8401,17488
8411,17507
8421,17542
8431,17693
8441,17635
8451,17625
8461,17648
8471,17495
8481,17499
8491,17583
8501,17706
8511,17508
8521,17573
8531,17506
8541,17387
8551,17359
8561,17330
8571,17521
8581,17539
8591,17434
8601,17468
8611,17568
8621,17601
8631,17717
8641,17582
8651,17665
8661,17628
8671,17696
8681,17690
8691,17747
8701,17648
8711,17568
8721,17461
8731,17401
8741,17301
8751,17238
8761,17271
8771,17191
8781,17362
8791,17346
8801,17250
8811,17271
8821,17402
8831,17358
8841,17303
8851,17483
8861,17379
8871,17485
8881,17430
8891,17470
8901,17583
8911,17509
8921,17578
8931,17571
8941,17480
8951,17453
8961,17492
8971,17573
8981,17517
8991,17625
9001,17695
9011,17501
9021,17388
9031,17493
9041,17554
9051,17647
9061,17554
9071,17612
9081,17780
9091,17638
9101,17628
9111,17632
9121,17596
9131,17656
9141,17626
9151,17622
9161,17645
9171,17644
9181,17630
9191,17688
9201,17678
9211,17608
9221,17587
9231,17510
9241,17520
9251,17457
9261,17600
9271,17601
9281,17652
9291,17681
9301,17685
9311,17578
9321,17606
9331,17696
9341,17614
9351,17546
9361,17492
9371,17589
9381,17576
9391,17520
9401,17524
9411,17514
9421,17650
9431,17566
9441,17607
9451,17526
9461,17575
9471,17578
9481,17528
9491,17489
9501,17416
9511,17528
9521,17495
9531,17572
9541,17601
9551,17531
9561,17429
9571,17386
9581,17325
9591,17434
9601,17521
9611,17477
9621,17505
9631,17392
9641,17241
9651,17275
9661,17239
9671,17165
9681,17279
9691,17234
9701,17198
9711,17245
9721,17300
9731,17375
9741,17483
9751,17512
9761,17669
9771,17690
9781,17722
9791,17688
9801,17637
9811,17615
9821,17629
9831,17690
9841,17626
9851,17575
9861,17651
9871,17711
9881,17645
9891,17624
9901,17585
9911,17651
9921,17721
9931,17619
9941,17477
9951,17545
9961,17612
9971,17434
9981,17595
9991,17504
10001,17428
10011,17405
10021,17423
10031,17470
10041,17324
10051,17199
10061,17117
10071,17103
10081,17272
10091,17203
10101,17302
10111,17351
10121,17449
10131,17547
10141,17517
10151,17428
10161,17482
10171,17438
10181,17479
10191,17415
10201,17493
10211,17455
10221,17534
10231,17514
10241,17360
10251,17423
10261,17339
10271,17366
10281,17315
10291,17303
10301,17345
10311,17247
10321,17368
10331,17395
10341,17355
10351,17565
10361,17730
10371,17649
10381,17612
10391,17633
10401,17859
10411,17827
10421,17790
10431,17912
10441,17756
10451,17595
10461,17464
10471,17423
10481,17297
10491,17136
10501,17020
10511,17163
10521,17137
10531,17199
10541,17238
10551,17176
10561,17226
10571,17207
10581,17257
10591,17219
10601,17266
10611,17277
10621,17222
10631,17305
10641,17347
10651,17393
10661,17317
10671,17369
10681,17325
10691,17376
10701,17358
10711,17240
10721,17156
10731,17269
10741,17343
10751,17246
10761,17221
10771,17381
10781,17488
10791,17504
10801,17426
10811,17422
10821,17436
10831,17496
10841,17598
10851,17415
10861,17423
10871,17486
10881,17526
10891,17585
10901,17514
10911,17546
10921,17445
10931,17472
10941,17493
10951,17501
10961,17541
10971,17651
10981,17513
10991,17534
11001,17466
11011,17632
11021,17560
11031,17459
11041,17555
11051,17650
11061,17512
11071,17535
11081,17512
11091,17539
11101,17446
11111,17536
11121,17632
11131,17618
11141,17681
11151,17727
11161,17605
11171,17579
11181,17728
11191,17848
11201,17734
11211,17651
11221,17685
11231,17646
11241,17653
11251,17729
11261,17750
11271,17741
11281,17778
11291,17690
11301,17556
11311,17676
11321,17652
11331,17577
11341,17519
11351,17616
11361,17480
11371,17688
11381,17586
11391,17515
11401,17506
11411,17606
11421,17539
11431,17388
11441,17436
11451,17260
11461,17228
11471,17240
11481,17424
11491,17475
11501,17554
11511,17506
11521,17535
11531,17521
11541,17537
11551,17526
11561,17659
11571,17550
11581,17519
11591,17450
11601,17479
11611,17432
11621,17462
11631,17549
11641,17507
11651,17420
11661,17418
11671,17525
11681,17777
11691,17701
11701,17790
11711,17794
11721,17807
11731,17786
11741,17667
11751,17526
11761,17633
11771,17687
11781,17610
11791,17654
11801,17717
11811,17734
11821,17796
11831,17817
11841,17810
11851,17739
11861,17759
11871,17776
11881,17888
11891,17670
11901,17663
11911,17759
11921,17723
11931,17606
11941,17533
11951,17520
11961,17454
11971,17399
11981,17388
11991,17502
12001,17536
12011,17489
12021,17469
12031,17614
12041,17775
12051,17768
12061,17850
12071,17776
12081,17728
12091,17896
12101,17632
12111,17729
12121,17720
12131,17750
12141,17863
12151,17832
12161,17689
12171,17656
12181,17488
12191,17518
12201,17413
12211,17416
12221,17420
12231,17409
12241,17445
12251,17479
12261,17509
12271,17540
12281,17617
12291,17518
12301,17538
12311,17680
12321,17578
12331,17525
12341,17393
12351,17370
12361,17400
12371,17228
12381,17172
12391,17226
12401,17235
12411,17320
12421,17367
12431,17437
12441,17562
12451,17589
12461,17607
12471,17684
12481,17540
12491,17571
12501,17658
12511,17623
12521,17506
12531,17409
12541,17492
12551,17507
12561,17462
12571,17340
12581,17206
12591,17340
12601,17338
12611,17306
12621,17527
12631,17581
12641,17618
12651,17569
12661,17666
12671,17856
12681,17808
12691,17729
12701,17580
12711,17646
12721,17557
12731,17490
12741,17493
12751,17464
12761,17413
12771,17373
12781,17415
12791,17379
12801,17417
12811,17440
12821,17459
12831,17432
12841,17423
12851,17512
